1,Trayvon BROMELL,10 JUL 1995,USA,1442,100m
2,Fred KERLEY,07 MAY 1995,USA,1433,100m
3,Marvin BRACY,15 DEC 1993,USA,1412,100m [60m ind.]
4,Christian COLEMAN,06 MAR 1996,USA,1384,100m [60m ind.]
5,Akani SIMBINE,21 SEP 1993,RSA,1378,100m
6,Lamont Marcell JACOBS,26 SEP 1994,ITA,1350,100m [60m ind.]
7,Oblique SEVILLE,16 MAR 2001,JAM,1343,100m
8,Yohan BLAKE,26 DEC 1989,JAM,1340,100m
9,Ferdinand OMANYALA,02 JAN 1996,KEN,1336,100m [60m ind.]
10,Aaron BROWN,27 MAY 1992,CAN,1336,100m
11,Ackeem BLAKE,21 JAN 2002,JAM,1333,100m
12,Reece PRESCOD,29 FEB 1996,GBR,1330,100m
13,Elijah HALL,22 AUG 1994,USA,1318,100m [60m ind.]
14,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1305,100m
15,Noah LYLES,18 JUL 1997,USA,1301,100m [60m ind.]
16,Brandon CARNES,06 MAR 1995,USA,1300,100m
17,Kyree KING,09 JUL 1994,USA,1294,100m
18,Zharnel HUGHES,13 JUL 1995,GBR,1292,100m
19,Micah WILLIAMS,12 NOV 2001,USA,1285,100m [60m ind.]
20,Yupun ABEYKOON,31 DEC 1994,SRI,1285,100m
21,Arthur CISSÉ,29 DEC 1996,CIV,1281,100m [60m ind.]
22,Jeremiah AZU,15 MAY 2001,GBR,1280,100m
23,Cravont CHARLESTON,02 JAN 1998,USA,1279,100m [60m ind.]
24,Kendal WILLIAMS,23 SEP 1995,USA,1277,100m
25,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1269,100m [60m ind.]
26,Felipe BARDI,08 OCT 1998,BRA,1263,100m [60m ind.]
27,Letsile TEBOGO,07 JUN 2003,BOT,1263,100m
28,Emmanuel MATADI,15 APR 1991,LBR,1262,100m [60m ind.]
29,Andre DE GRASSE,10 NOV 1994,CAN,1260,100m
30,Raymond EKEVWO,23 MAR 1999,NGR,1254,100m
31,Benjamin AZAMATI,14 JAN 1998,GHA,1253,100m
32,Mouhamadou FALL,25 FEB 1992,FRA,1251,100m
33,Jimmy VICAUT,27 FEB 1992,FRA,1248,100m [60m ind.]
34,Jerome BLAKE,18 AUG 1995,CAN,1237,100m
35,Michael RODGERS,24 APR 1985,USA,1236,100m [60m ind.]
36,Jake DORAN,18 JUL 2000,AUS,1234,100m
37,Henricho BRUINTJIES,16 JUL 1993,RSA,1234,100m
38,Chituru ALI,06 APR 1999,ITA,1229,100m [60m ind.]
39,Cejhae GREENE,06 OCT 1995,ANT,1227,100m
40,Emile ERASMUS,03 APR 1992,RSA,1227,100m
41,Kenneth BEDNAREK,14 OCT 1998,USA,1227,100m
42,Joseph FAHNBULLEH,11 SEP 2001,LBR,1221,100m
43,Shainer RENGIFO MONTOYA,08 APR 2002,CUB,1220,100m
44,Erik CARDOSO,03 MAR 2000,BRA,1220,100m [60m ind.]
45,Jelani WALKER,10 JUN 1998,JAM,1219,100m
46,Jerod ELCOCK,30 JUL 1998,TTO,1218,100m [60m ind.]
47,Rohan BROWNING,31 DEC 1997,AUS,1216,100m
48,Isiah YOUNG,05 JAN 1990,USA,1215,100m
49,Illas GARCIA,USA,1215,100m,
50,Terrence JONES,08 NOV 2002,BAH,1212,100m [60m ind.]
51,Ján VOLKO,02 NOV 1996,SVK,1210,100m [60m ind.]
52,Edward OSEI-NKETIA,08 MAY 2001,NZL,1209,100m
53,Nigel ELLIS,08 AUG 1997,JAM,1208,100m
54,Joris VAN GOOL,04 APR 1998,NED,1208,100m [60m ind.]
55,Owen ANSAH,28 NOV 2000,GER,1205,100m [60m ind.]
56,Emmanuel ESEME,17 AUG 1993,CMR,1205,100m
57,Adam THOMAS,15 APR 1995,GBR,1204,100m [60m ind.]
58,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1204,100m
59,Rikkoi BRATHWAITE,13 FEB 1999,IVB,1202,100m [60m ind.]
60,Matthew BOLING,20 JUN 2000,USA,1202,100m
61,Abdullah Abkar MOHAMMED,01 JAN 1997,KSA,1202,100m
62,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1201,100m
63,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,1201,100m [60m ind.]
64,Julian WAGNER,18 MAR 1998,GER,1200,100m [60m ind.]
65,Méba Mickaël ZEZE,19 MAY 1994,FRA,1200,100m
66,Franco FLORIO,30 MAY 2000,ARG,1200,100m [60m ind.]
67,Davonte BURNETT,27 FEB 2000,JAM,1199,100m [60m ind.]
68,Clarence MUNYAI,20 FEB 1998,RSA,1199,100m
