1,Gudaf TSEGAY,23 JUN 1997,ETH,1415,5000m [5 km Road]
2,Dawit SEYAUM,27 JUL 1996,ETH,1398,5000m
3,Beatrice CHEBET,05 MAR 2000,KEN,1396,5000m [5 km Road]
4,Letesenbet GIDEY,20 MAR 1998,ETH,1355,5000m
5,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,1352,5000m [5 km Road]
6,Sifan HASSAN,01 JAN 1993,NED,1324,5000m [3000m]
7,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1321,5000m
8,Hawi FEYSA,01 FEB 1999,ETH,1309,5000m [5 km Road]
9,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KAZ,1291,5000m [3000m]
10,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1291,5000m [3000m]
11,Lemlem HAILU,25 MAY 2001,ETH,1284,5000m [3000m ind.]
12,Yasemin CAN,11 DEC 1996,TUR,1282,5000m [3000m]
13,Fantu WORKU,29 MAR 1999,ETH,1281,5000m [3000m ind.]
14,Elise CRANNY,09 MAY 1996,USA,1279,5000m [3000m]
15,Eilish MCCOLGAN,25 NOV 1990,GBR,1274,5000m
16,Amy-Eloise MARKOVC,05 AUG 1995,GBR,1269,5000m [3000m]
17,Gloria KITE,10 JAN 1998,KEN,1267,5000m [3000m]
18,Daisy JEPKEMEI,13 FEB 1996,KAZ,1239,5000m
19,Maureen KOSTER,03 JUL 1992,NED,1238,5000m [3000m]
20,Jessica WARNER-JUDD,07 JAN 1995,GBR,1238,5000m
21,Rahel DANIEL,16 NOV 2001,ERI,1234,5000m [3000m ind.]
22,Nozomi TANAKA,04 SEP 1999,JPN,1234,5000m [3000m]
23,Fantaye BELAYNEH,15 SEP 2000,ETH,1233,5000m [3000m]
24,Hanna KLEIN,06 APR 1993,GER,1233,5000m [3000m ind.]
25,Mercy CHERONO,07 MAY 1991,KEN,1230,5000m [3000m]
26,Selah BUSIENEI,27 DEC 1991,KEN,1222,5000m [3000m]
27,Natosha ROGERS,07 MAY 1991,USA,1218,5000m
28,Medina EISA,03 JAN 2005,ETH,1217,5000m [3000m]
29,Weini KELATI FREZGHI,01 DEC 1996,USA,1212,5000m [3000m ind.]
30,Teresiah Muthoni GATERI,05 JAN 2002,KEN,1212,5000m
31,Laura GALVÁN,05 OCT 1991,MEX,1210,5000m [3000m ind.]
32,Elly HENES,13 OCT 1998,USA,1209,5000m [3000m ind.]
33,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,1205,5000m [3000m]
34,Calli THACKERY,09 JAN 1993,GBR,1199,5000m [3000m]
35,Melknat WUDU,03 JAN 2005,ETH,1198,5000m [3000m]
36,Margaret AKIDOR,26 JUN 2000,KEN,1198,5000m [3000m]
37,Rose DAVIES,21 DEC 1999,AUS,1197,5000m [3000m]
38,Caroline NYAGA,07 OCT 1993,KEN,1195,5000m
39,Fiona O'KEEFFE,24 MAY 1998,USA,1195,5000m [3000m]
40,Emily INFELD,21 MAR 1990,USA,1192,5000m
41,Judy Jepngetich CHEPASKWONY,24 DEC 2002,KEN,1192,5000m
42,Ririka HIRONAKA,24 NOV 2000,JPN,1191,5000m
43,Florencia BORELLI,30 OCT 1992,ARG,1187,5000m [3000m]
44,Sarah LAHTI,18 FEB 1995,SWE,1186,5000m [3000m ind.]
45,Karissa SCHWEIZER,04 MAY 1996,USA,1184,5000m
46,Stella RUTTO,12 DEC 1996,ROU,1183,5000m [3000m]
47,Tabithanjeri KAMAU,03 JUL 2000,KEN,1180,5000m
48,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,1180,5000m [3000m]
49,Luiza GEGA,05 NOV 1988,ALB,1179,5000m [3000m ind.]
50,Isobel BATT-DOYLE,14 SEP 1995,AUS,1178,5000m
51,Sara BENFARES,27 MAY 2001,GER,1176,5000m [3000m]
52,Sarah INGLIS,28 AUG 1991,GBR,1172,5000m
53,Katelyn TUOHY,18 MAR 2002,USA,1171,5000m [3000m ind.]
54,Marta GARCÍA,01 JAN 1998,ESP,1170,5000m [3000m]
55,Camilla RICHARDSSON,14 SEP 1993,FIN,1170,5000m [3000m]
56,Selamawit TEFERI,24 MAR 1994,ISR,1169,5000m [3000m ind.]
57,Natalie RULE,08 AUG 1996,AUS,1167,5000m [3000m]
58,Vanessa FRASER,27 JUL 1995,USA,1162,5000m [3000m ind.]
59,Allie BUCHALSKI,12 JAN 1995,USA,1161,5000m [3000m ind.]
60,Taylor ROE,13 OCT 2000,USA,1160,5000m [3000m ind.]
61,Alina REH,23 MAY 1997,GER,1159,5000m
62,Naomi MUSSONI,06 DEC 1998,KEN,1159,5000m
63,Prisca CHESANG,07 AUG 2003,UGA,1159,5000m
64,Diane VAN ES,22 MAR 1999,NED,1158,5000m [3000m]
65,Joselyn Daniely BREA,12 AUG 1994,VEN,1158,5000m [3000m ind.]
66,Esther CHEBET,09 OCT 1997,UGA,1157,5000m
67,Verity OCKENDEN,31 AUG 1991,GBR,1157,5000m [3000m ind.]
68,Eleanor FULTON,17 MAY 1993,USA,1157,5000m [2 Miles]
69,Hellen Ekarare LOBUN,18 MAR 1999,KEN,1157,5000m [3000m]
70,Jennifer NESBITT,24 JAN 1995,GBR,1155,5000m [3000m ind.]
71,Carla GALLARDO,09 FEB 1999,ESP,1154,5000m [3000m ind.]
72,Katie IZZO,22 DEC 1996,USA,1154,5000m [3000m ind.]
73,Mercy CHELANGAT,11 JUL 1997,KEN,1151,5000m [5000m ind.]
74,Mariana MACHADO,12 NOV 2000,POR,1149,5000m
75,Caster SEMENYA,07 JAN 1991,RSA,1148,5000m [3000m]
76,Wuga HE,28 JUL 1998,CHN,1145,5000m [3000m]
77,Izzy FRY,04 MAY 2000,GBR,1144,5000m [3000m ind.]
78,Parker VALBY,USA,1143,5000m [3000m],
79,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,1143,5000m
80,Sarah LANCASTER,01 DEC 1987,USA,1142,5000m [3000m ind.]
81,Lauren GREGORY,25 JUL 1999,USA,1142,5000m [3000m ind.]
82,Esther WAMBUI,08 MAY 2003,KEN,1141,5000m
83,Yuka ANDO,16 MAR 1994,JPN,1139,5000m
84,Fedra Aldana LUNA SAMBRAN,05 JUL 1995,ARG,1137,5000m [3000m]
85,Lauren RYAN,15 MAR 1998,AUS,1137,5000m [3000m ind.]
86,Svetlana APLACHKINA,28 NOV 1992,ANA,1135,5000m [3000m]
87,Lyubov DUBROVSKAYA,16 SEP 1997,RUS,1134,5000m [3000m ind.]
88,Yuma YAMAMOTO,01 MAY 2000,JPN,1133,5000m [3000m]
89,Manon TRAPP,01 AUG 2000,FRA,1131,5000m
90,Rebecca MWANGI,15 JUN 2001,KEN,1131,5000m [3000m]
91,Paige CAMPBELL,27 JUN 1996,AUS,1130,5000m [3000m]
92,Eva CHERONO,15 AUG 1996,KEN,1130,5000m [5 km Road]
93,Joanne KIPKEMOI,27 NOV 1993,KEN,1130,5000m [3000m]
94,Whittni MORGAN,22 OCT 1997,USA,1128,5000m [2 Miles]
95,Momoka KAWAGUCHI,28 JUN 1998,JPN,1128,5000m [3000m]
96,Gracelyn LARKIN,2001,CAN,1128,5000m [5000m ind.]
97,Esther MUTHONI,27 DEC 2001,KEN,1126,5000m [3000m]
98,Abby NICHOLS,USA,1126,5000m,
99,Asayech AYICHEW,ETH,1123,5000m,
100,Eloise WALKER,27 MAY 2001,GBR,1123,5000m
