1,Michael NORMAN,03 DEC 1997,USA,1450,400m
2,Kirani JAMES,01 SEP 1992,GRN,1444,400m
3,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1392,400m
4,Champion ALLISON,05 NOV 1998,USA,1345,400m
5,Vernon NORWOOD,10 APR 1992,USA,1344,400m
6,Wayde VAN NIEKERK,15 JUL 1992,RSA,1341,400m
7,Bryce DEADMON,26 MAR 1997,USA,1336,400m
8,Christopher TAYLOR,01 OCT 1999,JAM,1327,400m [400m ind.]
9,Zakhiti NENE,02 APR 1998,RSA,1309,400m
10,Steven GARDINER,12 SEP 1995,BAH,1306,"400m [300m,300m ind.]"
11,Michael CHERRY,23 MAR 1995,USA,1300,400m
12,Randolph ROSS,01 JAN 2001,USA,1296,400m [400m ind.]
13,Bayapo NDORI,20 JUN 1999,BOT,1284,400m
14,Lidio Andres FELIZ,26 JUN 1997,DOM,1280,400m
15,Jonathan JONES,06 FEB 1999,BAR,1280,400m
16,Isaac MAKWALA,24 SEP 1985,BOT,1277,400m
17,Liemarvin BONEVACIA,05 APR 1989,NED,1270,400m [400m ind.]
18,Muzala SAMUKONGA,09 DEC 2002,ZAM,1269,400m
19,Benjamin Lobo VEDEL,23 SEP 1997,DEN,1256,400m [400m ind.]
20,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,1256,400m
21,Kahmari MONTGOMERY,16 AUG 1997,USA,1252,400m [400m ind.]
22,Ricky PETRUCCIANI,30 JUN 2000,SUI,1245,400m
23,Luguelín SANTOS,12 NOV 1992,DOM,1242,400m
24,Nathon ALLEN,28 OCT 1995,JAM,1240,400m [300m]
25,Elija GODWIN,01 JUL 1999,USA,1240,400m [400m ind.]
26,Trevor STEWART,20 MAY 1997,USA,1237,400m
27,Kévin BORLÉE,22 FEB 1988,BEL,1226,400m
28,Dylan BORLÉE,20 SEP 1992,BEL,1225,400m
29,Lionel SPITZ,12 JAN 2001,SUI,1220,400m
30,Wilbert LONDON,17 AUG 1997,USA,1218,400m
31,Karol ZALEWSKI,07 AUG 1993,POL,1211,400m
32,Patrik ŠORM,21 NOV 1993,CZE,1211,400m [400m ind.]
33,Christopher O'DONNELL,17 MAY 1998,IRL,1206,400m
34,Edoardo SCOTTI,09 MAY 2000,ITA,1204,400m [400m ind.]
35,Tyler TERRY,03 DEC 1997,USA,1203,400m
36,Carl BENGTSTRÖM,13 JAN 2000,SWE,1200,400m [400m ind.]
37,Ryan WILLIE,24 JUN 2002,USA,1200,400m [400m ind.]
38,Lucas CARVALHO,16 JUL 1993,BRA,1197,400m [400m ind.]
39,Alexander DOOM,25 APR 1997,BEL,1196,400m [400m ind.]
40,Trevor BASSITT,26 FEB 1998,USA,1195,400m [400m ind.]
41,Fuga SATO,01 JUN 1996,JPN,1195,400m
42,Mohamed Fares JLASSI,09 JAN 1997,TUN,1194,400m
43,Alex BECK,07 FEB 1992,AUS,1194,400m
44,Davide RE,16 MAR 1993,ITA,1193,400m
45,Saveliy SAVLUKOV,06 JAN 2000,RUS,1193,400m [400m ind.]
46,Leungo SCOTCH,28 FEB 1996,BOT,1191,400m
47,Boško KIJANOVIĆ,21 JUN 2000,SRB,1191,400m [400m ind.]
48,Thomas JORDIER,12 AUG 1994,FRA,1190,400m
49,Mikhail LITVIN,05 JAN 1996,KAZ,1190,400m [400m ind.]
50,Kaito KAWABATA,17 AUG 1998,JPN,1189,400m
51,Rusheen MCDONALD,17 AUG 1992,JAM,1189,400m [300m]
52,Mihai Sorin DRINGO,06 NOV 2001,ROU,1186,400m [400m ind.]
53,Javon FRANCIS,14 DEC 1994,JAM,1186,400m
54,Jevaughn POWELL,19 NOV 2000,JAM,1186,400m
55,Sean BAILEY,15 JUL 1997,JAM,1185,400m [300m ind.]
56,Elián LARREGINA,20 FEB 2000,ARG,1182,400m
57,Dwight ST. HILLAIRE,05 DEC 1997,TTO,1182,400m [400m ind.]
58,Isayah BOERS,19 JUN 1999,NED,1181,400m [400m ind.]
