1,Letesenbet GIDEY,20 MAR 1998,ETH,1392,"10,000m"
2,Hellen OBIRI,13 DEC 1989,KEN,1356,"10,000m [10 km Road]"
3,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,1355,"10,000m [10 km Road]"
4,Ejgayehu TAYE,10 FEB 2000,ETH,1331,"10,000m"
5,Bosena MULATIE,21 NOV 2001,ETH,1310,"10,000m"
6,Eilish MCCOLGAN,25 NOV 1990,GBR,1305,"10,000m"
7,Rahel DANIEL,16 NOV 2001,ERI,1302,"10,000m"
8,Karissa SCHWEIZER,04 MAY 1996,USA,1294,"10,000m"
9,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KAZ,1281,"10,000m"
10,Yasemin CAN,11 DEC 1996,TUR,1274,"10,000m"
11,Yalemzerf YEHUALAW,03 AUG 1999,ETH,1269,"10,000m [10 km Road]"
12,Jessica WARNER-JUDD,07 JAN 1995,GBR,1261,"10,000m"
13,Irine Chepet CHEPTAI,04 FEB 1992,KEN,1253,"10,000m [10 km Road]"
14,Sheila CHEPKIRUI,27 DEC 1990,KEN,1252,"10,000m [10 km Road]"
15,Alicia MONSON,13 MAY 1998,USA,1252,"10,000m"
16,Ririka HIRONAKA,24 NOV 2000,JPN,1250,"10,000m"
17,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1244,"10,000m"
18,Stella CHESANG,01 DEC 1996,UGA,1238,"10,000m"
19,Natosha ROGERS,07 MAY 1991,USA,1222,"10,000m"
20,Ruth CHEPNGETICH,08 AUG 1994,KEN,1215,"10,000m [10 km Road]"
21,Samantha HARRISON,01 FEB 1995,GBR,1211,"10,000m"
22,Weini KELATI FREZGHI,01 DEC 1996,USA,1210,"10,000m"
23,Pauline KAMULU,30 DEC 1994,KEN,1209,"10,000m"
24,Rino GOSHIMA,29 OCT 1997,JPN,1208,"10,000m"
25,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,1205,"10,000m [10 km Road]"
26,Sharon LOKEDI,10 MAR 1994,KEN,1204,"10,000m [10 km Road]"
27,Dominique SCOTT,24 JUN 1992,RSA,1202,"10,000m"
28,Eva CHERONO,15 AUG 1996,KEN,1197,"10,000m [10 km Road]"
29,Sarah CHELANGAT,05 JUN 2001,UGA,1196,"10,000m [10 km Road]"
30,Valeriia ZINENKO,06 NOV 1995,UKR,1194,"10,000m"
31,Hawi FEYSA,01 FEB 1999,ETH,1194,"10,000m"
32,Alina REH,23 MAY 1997,GER,1194,"10,000m"
33,Tsigie GEBRESELAMA,30 SEP 2000,ETH,1193,"10,000m [10 km Road]"
34,Caroline NYAGA,07 OCT 1993,KEN,1187,"10,000m"
35,Abersh MINSEWO,22 FEB 2001,ETH,1187,"10,000m [10 km Road]"
36,Rachael Zena CHEBET,05 NOV 1996,UGA,1186,"10,000m"
37,Joyce Chepkemoi TELE,03 MAY 1995,KEN,1185,"10,000m [10 km Road]"
38,Stephanie BRUCE,14 JAN 1984,USA,1182,"10,000m"
39,Kaede HAGITANI,10 OCT 2000,JPN,1181,"10,000m"
40,Rose DAVIES,21 DEC 1999,AUS,1180,"10,000m"
41,Mercyline CHELANGAT,17 DEC 1997,UGA,1179,"10,000m [10 km Road]"
42,Purity Temutai KOMEN,01 MAY 1998,KEN,1179,"10,000m [10 km Road]"
43,Mekdes WOLDU,20 OCT 1992,FRA,1179,"10,000m [10 km Road]"
44,Sarah LANCASTER,01 DEC 1987,USA,1178,"10,000m"
45,Tabithanjeri KAMAU,03 JUL 2000,KEN,1176,"10,000m"
46,Meseret GEBRE,17 FEB 1993,ETH,1173,"10,000m"
47,Maitane MELERO,20 FEB 1983,ESP,1170,"10,000m"
48,Emily LIPARI,19 NOV 1992,USA,1170,"10,000m"
49,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1169,"10,000m [10 km Road]"
50,Sarah INGLIS,28 AUG 1991,GBR,1168,"10,000m [10 km Road]"
51,Emily DURGIN,15 MAY 1994,USA,1168,"10,000m [10 km Road]"
52,Keira D'AMATO,21 OCT 1984,USA,1167,"10,000m [10 km Road]"
53,Katharina STEINRUCK,22 AUG 1989,GER,1167,"10,000m"
54,Momoka KAWAGUCHI,28 JUN 1998,JPN,1166,"10,000m"
55,Ai HOSODA,27 NOV 1995,JPN,1165,"10,000m"
56,Isobel BATT-DOYLE,14 SEP 1995,AUS,1165,"10,000m"
57,Amy-Eloise MARKOVC,05 AUG 1995,GBR,1164,"10,000m [10 km Road]"
58,Rosemary WANJIRU,09 DEC 1994,KEN,1164,"10,000m [10 km Road]"
59,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,1163,"10,000m [10 km Road]"
60,Leanne POMPEANI,25 JUN 1996,AUS,1163,"10,000m [10 km Road]"
61,Meseret ABEBAYAHAU,28 JUN 1998,ETH,1163,"10,000m"
62,Meraf BAHTA,24 JUN 1989,SWE,1160,"10,000m [10 km Road]"
63,Glenrose XABA,31 DEC 1994,RSA,1160,"10,000m"
64,Seira FUWA,25 MAR 2003,JPN,1158,"10,000m"
65,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,1158,"10,000m [10 km Road]"
