73,Mallory KAUFFMAN,15 MAY 2001,USA,1032,Shot Put [Shot Put ind.]
74,Jayden ULRICH,USA,1030,Shot Put [Shot Put ind.],
75,Natalia DUCÓ,31 JAN 1989,CHI,1028,Shot Put
76,Zaresha NEAL,10 MAR 1999,USA,1027,Shot Put [Shot Put ind.]
77,Haley TEEL,20 JUN 1996,USA,1025,Shot Put
78,Keayla DOVE,USA,1025,Shot Put [Shot Put ind.],
79,Manpreet KAUR,05 MAR 1996,IND,1025,Shot Put
80,Yu-sun JEONG,19 DEC 1997,KOR,1024,Shot Put
81,Layselys R. JIMÉNEZ,18 FEB 2001,CUB,1024,Shot Put
82,Alyssa WILSON,20 FEB 1999,USA,1024,Shot Put
83,Hannah HALL,30 SEP 2000,USA,1019,Shot Put [Shot Put ind.]
84,Sina PRÜFER,31 DEC 2002,GER,1018,Shot Put
85,Jolien BOUMKWO,27 AUG 1993,BEL,1014,Shot Put [Shot Put ind.]
86,Essence HENDERSON,11 MAY 1999,USA,1014,Shot Put [Shot Put ind.]
87,Nina Chioma NDUBUISI,29 APR 2004,GER,1012,Shot Put [Shot Put ind.]
88,Nu'u TUILEFANO,29 JAN 2000,ASA,1012,Shot Put [Shot Put ind.]
89,Katrin BRZYSZKOWSKÁ,06 FEB 2003,CZE,1012,Shot Put [Shot Put ind.]
90,Makayla KELBY,14 APR 2000,USA,1011,Shot Put [Shot Put ind.]
91,Sopiko SHATIRISHVILI,15 JAN 1995,GEO,1008,Shot Put [Shot Put ind.]
92,Yekaterina BURMISTROVA,18 AUG 1990,RUS,1007,Shot Put [Shot Put ind.]
93,Thea JENSEN,12 MAR 1999,DEN,1006,Shot Put
94,Devia BROWN,21 MAR 1998,JAM,1006,Shot Put [Shot Put ind.]
95,Mya LESNAR,USA,1006,Shot Put [Shot Put ind.],
96,Ieva ZARANKAITĖ,23 NOV 1994,LTU,1004,Shot Put [Shot Put ind.]
97,Veronica FRALEY,27 MAY 2000,USA,1004,Shot Put
98,Serena VINCENT,05 DEC 2001,GBR,1003,Shot Put [Shot Put ind.]
99,Milena Jaqueline SENS,23 JUL 1999,BRA,1000,Shot Put [Shot Put ind.]
100,Gabrielle BAILEY,19 OCT 1998,JAM,999,Shot Put [Shot Put ind.]
