67,María Fernanda PEINADO,12 NOV 2001,GUA,976,"20,000m Walk,20km Walk"
68,Venla LAIHO,12 JUN 1995,FIN,973,20km Walk [5000m Walk]
69,Kate VEALE,05 JAN 1994,IRL,972,20km Walk [5000m Walk]
70,Bruna MARQUES,29 JUL 2002,POR,969,"20km Walk [10,000m Walk]"
71,Marion MANARESI,30 SEP 2000,FRA,965,20km Walk
72,Anna FERRARI,02 JAN 2002,ITA,964,20km Walk
73,Yukiho MIZOGUCHI,06 DEC 1997,JPN,962,"20km Walk [10,000m Walk]"
74,Stephanie CASEY,01 AUG 1983,USA,957,"20,000m Walk,20km Walk [10,000m Walk]"
75,Beatrice FORESTI,29 OCT 1998,ITA,951,20km Walk [10km Walk]
76,Ayumi SUGIBAYASHI,24 DEC 2000,JPN,944,20km Walk
77,Austėja KAVALIAUSKAITĖ,25 MAY 2000,LTU,941,20km Walk
78,Vanessa DENISSELLE,12 AUG 1984,FRA,938,20km Walk
79,Glendy TELETOR,18 JAN 2002,GUA,930,"20km Walk [10,000m Walk]"
80,Paula JUAREZ,30 OCT 2000,ESP,930,"20km Walk [10,000m Walk]"
81,Adriana ORNELAS,12 MAR 2002,POR,926,"20km Walk [10,000m Walk]"
82,Adrija MEŠKAUSKAITĖ,07 SEP 2001,LTU,926,20km Walk
83,Alina BILORUS,08 JUL 1993,UKR,925,20km Walk
84,Gemma MORA,26 FEB 2000,ESP,921,"20km Walk [10,000m Walk]"
85,Emilia LEHMEYER,11 APR 1997,GER,915,20km Walk
86,Klaudia ŽÁRSKA,15 JUN 1999,SVK,911,"20,000m Walk,20km Walk [10km Walk]"
87,Celina LEPE,26 JAN 1996,USA,909,"20,000m Walk,20km Walk"
88,Hannah MISON,14 NOV 2001,AUS,905,"20km Walk [10,000m Walk]"
89,Ema HAČUNDOVÁ,05 MAR 1999,SVK,894,"20,000m Walk,20km Walk [10km Walk]"
90,Iryna KOVAL,30 APR 1996,UKR,886,20km Walk [10km Walk]
91,Maria TSUKIJI,06 JAN 2003,JPN,886,20km Walk [5km Walk]
92,Sandra SILVA,21 SEP 1975,POR,885,"20km Walk [10,000m Walk]"
93,Raquel PIMENTEL,26 JUN 2001,POR,883,"20km Walk [10,000m Walk]"
94,Katie BURNETT,07 OCT 1988,USA,878,"20,000m Walk,20km Walk [10,000m Walk]"
95,Abigail JENNINGS,10 JUL 2000,GBR,873,20km Walk [10km Walk]
96,Bruna BATISTA DE OLIVEIRA,05 MAR 2002,BRA,866,"20,000m Walk,20km Walk"
97,Katherine MIALE,05 JAN 1997,USA,852,"20,000m Walk,20km Walk [5000m Walk]"
98,Anne VAN ANDEL,29 JUL 1990,NED,852,20km Walk [10km Walk]
99,Christele JOUAN,15 APR 1975,FRA,849,20km Walk
100,Marissa SWANEPOEL,22 JAN 2002,RSA,843,"20km Walk [10,000m Walk]"
