81,Joyce KIMELI,KEN,1143,3000mSC,
82,Martina MERLO,19 FEB 1993,ITA,1141,3000mSC
83,Alexa LEMITRE,10 APR 1998,FRA,1141,3000mSC
84,Linn SÖDERHOLM,05 MAY 1996,SWE,1138,3000mSC
85,Carmen RIAÑO,08 NOV 2001,ESP,1138,3000mSC
86,Joana SOARES,08 SEP 1993,POR,1137,3000mSC
87,Yukari ISHIZAWA,16 APR 1988,JPN,1137,3000mSC [2000mSC]
88,Alissa NIGGEMANN,1997,USA,1136,3000mSC
89,Marta SERRANO,05 APR 2003,ESP,1134,3000mSC
90,Ruken TEK,01 MAY 2001,TUR,1134,3000mSC
91,Julia SAMUELSSON,22 MAR 1999,SWE,1134,3000mSC
92,Olivia GÜRTH,31 MAY 2002,GER,1134,3000mSC
93,Özlem KAYA ALICI,20 APR 1990,TUR,1132,3000mSC
94,Aneta KONIECZEK,08 JUN 1997,POL,1132,3000mSC
95,Julia HOWLEY,1996,CAN,1130,3000mSC
96,Laura DALLA MONTÀ,06 OCT 1993,ITA,1129,3000mSC
97,Mirelle LEITE,11 MAR 2002,BRA,1128,3000mSC [2000mSC]
98,Jessy LACOURSE,05 FEB 1997,CAN,1128,3000mSC
99,Manami NISHIYAMA,09 DEC 1999,JPN,1127,3000mSC
100,Eilish FLANAGAN,02 MAY 1997,IRL,1127,3000mSC
