1,Joshua CHEPTEGEI,12 SEP 1996,UGA,1348,"10,000m [10 km Road]"
2,Jacob KIPLIMO,14 NOV 2000,UGA,1344,"10,000m"
3,Grant FISHER,22 APR 1997,USA,1327,"10,000m"
4,Stanley Waithaka MBURU,09 APR 2000,KEN,1313,"10,000m"
5,Selemon BAREGA,20 JAN 2000,ETH,1308,"10,000m"
6,Mohammed AHMED,05 JAN 1991,CAN,1306,"10,000m"
7,Berihu AREGAWI,28 FEB 2001,ETH,1289,"10,000m"
8,Daniel Simiu EBENYO,18 SEP 1995,KEN,1253,"10,000m [10 km Road]"
9,Kibiwott KANDIE,20 JUN 1996,KEN,1248,"10,000m [10 km Road]"
10,Tadese WORKU,20 JAN 2002,ETH,1244,"10,000m [10 km Road]"
11,Daniel MATEIKO,04 AUG 1998,KEN,1243,"10,000m"
12,Jimmy GRESSIER,04 MAY 1997,FRA,1239,"10,000m"
13,Sabastian Kimaru SAWE,16 MAR 1995,KEN,1233,"10,000m [10 km Road]"
14,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1231,"10,000m"
15,Benard KIBET,25 NOV 1999,KEN,1228,"10,000m"
16,Richard YATOR,04 JUN 1998,KEN,1222,"10,000m"
17,Rodrigue KWIZERA,10 OCT 1999,BDI,1216,"10,000m [10 km Road]"
18,Carlos MAYO,18 SEP 1995,ESP,1215,"10,000m"
19,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,1209,"10,000m"
20,Sean MCGORTY,08 MAR 1995,USA,1207,"10,000m"
21,Yann SCHRUB,20 MAR 1996,FRA,1205,"10,000m"
22,Samwel MASAI,20 MAR 2001,KEN,1205,"10,000m [10 km Road]"
23,Joe KLECKER,16 NOV 1996,USA,1204,"10,000m"
24,Sam ATKIN,14 MAR 1993,GBR,1204,"10,000m"
25,Rhonex KIPRUTO,12 OCT 1999,KEN,1202,"10,000m [10 km Road]"
26,Gideon Kipkertich RONO,22 FEB 2003,KEN,1202,"10,000m"
27,Jonathan Muia NDIKU,18 SEP 1991,KEN,1202,"10,000m"
28,Tsegay KIDANU,28 DEC 2001,ETH,1201,"10,000m [10 km Road]"
29,Evans Keitany KIPTUM,27 NOV 1999,KEN,1199,"10,000m"
30,Emmanuel Korir KIPLAGAT,05 MAY 2002,KEN,1196,"10,000m"
31,Rodgers KWEMOI,03 MAR 1998,KEN,1195,"10,000m"
32,Edward Zakayo PINGUA,25 NOV 2001,KEN,1192,"10,000m"
33,Akira AIZAWA,18 JUL 1997,JPN,1190,"10,000m"
34,Emile CAIRESS,27 DEC 1997,GBR,1189,"10,000m [10 km Road]"
35,Charles Kamau WANJIKU,16 MAY 2000,KEN,1189,"10,000m"
36,Tatsuhiko ITO,23 MAR 1998,JPN,1189,"10,000m"
37,James KIMEU,14 DEC 2000,KEN,1189,"10,000m"
38,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1188,"10,000m"
39,Kiprono SITONIK,01 NOV 2001,KEN,1188,"10,000m"
40,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1187,"10,000m"
41,Jack RAYNER,19 DEC 1995,AUS,1186,"10,000m [10 km Road]"
42,Milkesa MENGESHA,16 APR 2000,ETH,1183,"10,000m"
43,Richard ETIR,12 DEC 2003,KEN,1183,"10,000m"
44,Chimdessa DEBELE,13 SEP 2003,ETH,1181,"10,000m [10 km Road]"
45,Philemon Kiplagat RUTO,20 SEP 2001,KEN,1180,"10,000m"
46,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,1180,"10,000m"
47,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,1178,"10,000m"
48,Justus SOGET,22 OCT 1999,KEN,1178,"10,000m"
49,Pietro RIVA,01 MAY 1997,ITA,1176,"10,000m"
50,Titus WANBUA,14 AUG 1997,KEN,1176,"10,000m"
51,Ky ROBINSON,27 FEB 2002,AUS,1174,"10,000m"
52,Evans Kipkemei KURUI,04 JAN 1997,KEN,1174,"10,000m"
53,Tomoki OTA,17 OCT 1997,JPN,1174,"10,000m"
54,Takashi ICHIDA,16 JUN 1992,JPN,1172,"10,000m"
55,Andrew BUTCHART,14 OCT 1991,GBR,1172,"10,000m"
56,Cosmas MWANGI,12 MAR 2003,KEN,1171,"10,000m"
57,Egide NTAKARUTIMANA,21 OCT 1997,BDI,1171,"10,000m [10 km Road]"
58,Habtom SAMUEL,30 NOV 2003,ERI,1170,"10,000m [10 km Road]"
59,Charles Karanja KAMAU,05 AUG 1997,KEN,1170,"10,000m"
60,Lucas BRUCHET,23 FEB 1991,CAN,1169,"10,000m"
61,Samuel CHELANGA,23 FEB 1985,USA,1169,"10,000m"
62,Samson NDIRANGU,14 MAY 1994,KEN,1168,"10,000m"
63,Weldon LANGAT,24 FEB 1998,KEN,1166,"10,000m [10 km Road]"
64,Vincent Kibet YEGON,05 DEC 2000,KEN,1166,"10,000m"
65,Joseph Mana NDIRANGU,09 SEP 1994,KEN,1166,"10,000m"
66,Efrem GIDEY,03 SEP 2000,IRL,1166,"10,000m"
66,Emmanuel Moi MARU,04 JAN 2001,KEN,1166,"10,000m [10 km Road]"
68,Josphat Ledama KISAISA,25 JUN 1998,KEN,1166,"10,000m"
69,Kanta SHIMIZU,03 MAY 1996,JPN,1166,"10,000m"
70,Gemechu DIDA,12 SEP 1999,ETH,1163,"10,000m [10 km Road]"
71,Philip MULUWA,03 MAR 2002,KEN,1163,"10,000m"
72,Gashau AYALE,22 AUG 1996,ISR,1162,"10,000m"
73,Hiroki MATSUEDA,20 MAY 1993,JPN,1162,"10,000m"
74,Tatsuya OIKE,18 MAY 1990,JPN,1161,"10,000m"
75,Cleophas Kandie MEYAN,14 AUG 2000,KEN,1161,"10,000m"
76,Jackson Kavesa MUEMA,03 SEP 2001,KEN,1161,"10,000m"
77,Davis KIPLANGAT,10 JUL 1998,KEN,1161,"10,000m"
78,Kibet KANDIE,02 APR 1996,KEN,1160,"10,000m"
79,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,1159,"10,000m [10 km Road]"
80,Ren TAZAWA,11 NOV 2000,JPN,1157,"10,000m"
81,Musio SAIDAMU,12 OCT 2000,KEN,1157,"10,000m"
82,Dylan JACOBS,15 JUN 2000,USA,1156,"10,000m"
83,Conner MANTZ,08 DEC 1996,USA,1155,"10,000m [10 km Road]"
84,Nils VOIGT,02 MAY 1997,GER,1155,"10,000m"
85,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,1154,"10,000m"
86,Cole SPROUT,03 DEC 2001,USA,1154,"10,000m"
87,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,1153,"10,000m"
88,Magnus Tuv MYHRE,15 JUN 2000,NOR,1152,"10,000m"
89,Dillon MAGGARD,16 OCT 1995,USA,1151,"10,000m"
90,Kazuya SHIOJIRI,08 NOV 1996,JPN,1151,"10,000m"
91,Andrew LOROT,02 DEC 1997,KEN,1151,"10,000m"
92,Charles HICKS,25 JUL 2001,GBR,1150,"10,000m"
93,Filimon ABRAHAM,09 NOV 1992,GER,1150,"10,000m"
94,Patrick MATHENGE,02 NOV 1997,KEN,1150,"10,000m"
95,Noah KIPLIMO,22 NOV 2000,KEN,1149,"10,000m"
96,Joseph KARANJA,16 OCT 1999,KEN,1148,"10,000m"
97,Takuya HANYU,08 NOV 1997,JPN,1147,"10,000m"
98,Roberto ALAIZ,20 JUL 1990,ESP,1147,"10,000m"
99,Kazuya NISHIYAMA,05 NOV 1998,JPN,1147,"10,000m"
100,Muthoni MUIRU,27 MAR 1998,KEN,1147,"10,000m"
