1,Tobi AMUSAN,23 APR 1997,NGR,1489,100mH
2,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1456,100mH
3,Britany ANDERSON,03 JAN 2001,JAM,1423,100mH
4,Tia JONES,08 SEP 2000,USA,1378,100mH
5,Kendra HARRISON,18 SEP 1992,USA,1377,100mH
6,Devynne CHARLTON,26 NOV 1995,BAH,1372,100mH [60mH ind.]
7,Danielle WILLIAMS,14 SEP 1992,JAM,1364,100mH [60mH ind.]
8,Cindy SEMBER,05 AUG 1994,GBR,1360,100mH
9,Alaysha JOHNSON,20 JUL 1996,USA,1344,100mH
10,Nia ALI,23 OCT 1988,USA,1342,100mH
11,Alia ARMSTRONG,28 DEC 2000,USA,1340,100mH
12,Pia SKRZYSZOWSKA,20 APR 2001,POL,1335,100mH
13,Tonea MARSHALL,17 DEC 1998,USA,1329,100mH
14,Megan TAPPER,18 MAR 1994,JAM,1323,100mH
15,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,1318,100mH [60mH ind.]
16,Gabriele CUNNINGHAM,22 FEB 1998,USA,1307,100mH [60mH ind.]
17,Nadine VISSER,09 FEB 1995,NED,1298,100mH
18,Luca KOZÁK,01 JUN 1996,HUN,1285,100mH [60mH ind.]
19,Ditaji KAMBUNDJI,20 MAY 2002,SUI,1284,100mH [60mH ind.]
20,Chanel BRISSETT,10 AUG 1999,USA,1267,100mH
21,Liz CLAY,09 MAY 1995,AUS,1265,100mH
22,Mette GRAVERSGAARD,05 OCT 1995,DEN,1264,100mH [60mH ind.]
23,Michelle JENNEKE,23 JUN 1993,AUS,1263,100mH
24,Reetta HURSKE,15 MAY 1995,FIN,1257,100mH [60mH ind.]
25,Sarah LAVIN,28 MAY 1994,IRL,1254,100mH [60mH ind.]
26,Michelle HARRISON,06 DEC 1992,CAN,1250,100mH
27,Jade BARBER,04 APR 1993,USA,1249,100mH
28,Celeste MUCCI,11 AUG 1999,AUS,1243,100mH
29,Elvira HRABARENKA,09 JAN 1997,BLR,1242,100mH [60mH ind.]
30,Christina CLEMONS,29 MAY 1990,USA,1242,100mH [60mH ind.]
31,Laeticia BAPTÉ,08 FEB 1999,FRA,1241,100mH [60mH ind.]
32,Zoë SEDNEY,15 DEC 2001,NED,1238,100mH [60mH ind.]
33,Klaudia SICIARZ,15 MAR 1998,POL,1232,100mH [60mH ind.]
34,Mako FUKUBE,28 OCT 1995,JPN,1226,100mH
