1,Faith KIPYEGON,10 JAN 1994,KEN,1455,1500m
2,Gudaf TSEGAY,23 JUN 1997,ETH,1447,1500m [1500m ind.]
3,Laura MUIR,09 MAY 1993,GBR,1403,1500m
4,Freweyni HAILU,12 FEB 2001,ETH,1382,1500m [1500m ind.]
5,Hirut MESHESHA,20 JAN 2001,ETH,1368,1500m [1500m ind.]
6,Diribe WELTEJI,13 MAY 2002,ETH,1367,1500m
7,Ciara MAGEEAN,12 MAR 1992,IRL,1353,1500m
8,Axumawit EMBAYE,18 OCT 1994,ETH,1349,1500m [1500m ind.]
9,Heather MACLEAN,31 AUG 1995,USA,1343,1500m
10,Jessica HULL,22 OCT 1996,AUS,1332,1500m [Mile ind.]
11,Winnie NANYONDO,23 AUG 1993,UGA,1328,1500m [1500m ind.]
12,Sinclaire JOHNSON,14 APR 1998,USA,1312,1500m
13,Sofia ENNAOUI,30 AUG 1995,POL,1310,1500m
14,Georgia GRIFFITH,05 DEC 1996,AUS,1308,1500m
15,Cory Ann MCGEE,29 MAY 1992,USA,1298,1500m
16,Linden HALL,20 JUN 1991,AUS,1291,"1500m [1500m ind.,Mile]"
17,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,1270,1500m [1500m ind.]
18,Netsanet DESTA,26 OCT 2000,ETH,1265,1500m [Mile ind.]
19,Adelle TRACEY,27 MAY 1993,JAM,1265,1500m [1500m ind.]
20,Elle ST. PIERRE,20 FEB 1995,USA,1260,"1500m [1500m ind.,Mile ind.]"
21,Marta PÉREZ,19 APR 1993,ESP,1257,1500m [1500m ind.]
22,Josette NORRIS,15 DEC 1995,USA,1256,"1500m [1500m ind.,Mile ind.]"
23,Winny CHEBET,20 DEC 1990,KEN,1251,1500m
24,Hanna KLEIN,06 APR 1993,GER,1248,1500m [Mile]
25,Gaia SABBATINI,10 JUN 1999,ITA,1243,1500m [1500m ind.]
26,Abbey CALDWELL,03 JUL 2001,AUS,1243,1500m
27,Ayal DAGNACHEW,18 JAN 2002,ETH,1241,1500m
28,Katie SNOWDEN,09 MAR 1994,GBR,1238,1500m [Mile]
29,Sarah HEALY,13 FEB 2001,IRL,1222,1500m [1500m ind.]
30,Katharina TROST,28 JUN 1995,GER,1222,1500m [1500m ind.]
31,Edinah JEBITOK,10 NOV 2001,KEN,1220,1500m [Mile ind.]
32,Kristiina MÄKI,22 SEP 1991,CZE,1218,1500m [1500m ind.]
33,Ellie BAKER,03 JUN 1998,GBR,1218,1500m
34,Eleanor FULTON,17 MAY 1993,USA,1216,"1500m [1500m ind.,Mile]"
35,Nozomi TANAKA,04 SEP 1999,JPN,1213,1500m
