1,Shaunae MILLER-UIBO,15 APR 1994,BAH,1450,400m [400m ind.]
2,Marileidy PAULINO,25 OCT 1996,DOM,1437,400m
3,Sada WILLIAMS,01 DEC 1997,BAR,1398,400m
4,Fiordaliza COFIL,27 OCT 2000,DOM,1384,400m
5,Candice MCLEOD,15 NOV 1996,JAM,1363,400m
6,Femke BOL,23 FEB 2000,NED,1361,400m [400m ind.]
7,Natalia KACZMAREK,17 JAN 1998,POL,1354,400m
8,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1352,400m [400m ind.]
9,Lieke KLAVER,20 AUG 1998,NED,1335,400m [400m ind.]
10,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1331,400m
11,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,1295,400m [400m ind.]
12,Victoria OHURUOGU,28 FEB 1993,GBR,1276,400m
13,Talitha DIGGS,22 AUG 2002,USA,1273,"400m [300m ind.,400m ind.]"
14,Lynna IRBY,06 DEC 1998,USA,1269,400m [300m ind.]
15,Modesta Justė MORAUSKAITĖ,02 OCT 1995,LTU,1264,400m [400m ind.]
16,Roxana GÓMEZ,07 JAN 1999,CUB,1257,400m
17,Amandine BROSSIER,15 AUG 1995,FRA,1252,400m
18,Wadeline JONATHAS,19 FEB 1998,USA,1245,400m [400m ind.]
19,Nicole YEARGIN,11 AUG 1997,GBR,1245,400m
20,Kendall ELLIS,08 MAR 1996,USA,1242,400m [300m ind.]
21,Cynthia BOLINGO,12 JAN 1993,BEL,1240,400m [400m ind.]
22,Lada VONDROVÁ,06 SEP 1999,CZE,1240,400m [400m ind.]
23,Kaylin WHITNEY,09 MAR 1998,USA,1239,400m
24,Corinna SCHWAB,05 APR 1999,GER,1239,400m [400m ind.]
25,Rhasidat ADELEKE,29 AUG 2002,IRL,1238,400m [300m ind.]
26,Junelle BROMFIELD,08 FEB 1998,JAM,1238,400m
27,Charokee YOUNG,21 AUG 2000,JAM,1234,400m
28,Jaide STEPTER BAYNES,25 SEP 1994,USA,1232,400m
29,Phil HEALY,19 NOV 1994,IRL,1232,400m [400m ind.]
30,Aliyah ABRAMS,03 APR 1997,GUY,1232,400m [400m ind.]
31,Iga BAUMGART-WITAN,11 APR 1989,POL,1232,400m [400m ind.]
32,Cátia AZEVEDO,09 MAR 1994,POR,1228,400m
33,Miranda Charlene COETZEE,14 NOV 1997,RSA,1223,400m
34,Susanne GOGL-WALLI,05 MAY 1996,AUT,1221,400m
35,Polina MILLER,09 JUN 2000,ANA,1217,400m [400m ind.]
36,Kennedy SIMON,12 FEB 2000,USA,1215,400m [400m ind.]
37,Stacey Ann WILLIAMS,08 MAR 1999,JAM,1215,400m [400m ind.]
38,Ama PIPI,26 NOV 1995,GBR,1214,400m [400m ind.]
39,Tiffani MARINHO,06 MAY 1999,BRA,1213,400m
40,Kyra CONSTANTINE,01 AUG 1998,CAN,1213,"400m [300m ind.,400m ind.]"
41,Gabby SCOTT,13 JAN 1997,PUR,1212,400m
42,Sophie BECKER,16 MAY 1997,IRL,1209,400m [400m ind.]
43,Kyra JEFFERSON,23 SEP 1994,USA,1207,400m
44,Alexis HOLMES,28 JAN 2000,USA,1207,400m [400m ind.]
45,Eveline SAALBERG,30 JUL 1998,NED,1206,400m
46,Courtney OKOLO,15 MAR 1994,USA,1206,400m
47,Natassha MCDONALD,27 JAN 1997,CAN,1205,400m [300m ind.]
48,Roneisha MCGREGOR,09 OCT 1997,JAM,1199,400m [400m ind.]
49,Britton WILSON,13 NOV 2000,USA,1196,400m [400m ind.]
50,Laviai NIELSEN,13 MAR 1996,GBR,1189,400m
51,Yekaterina RENZHINA,18 OCT 1994,RUS,1188,"400m [300m ind.,400m ind.]"
52,Brittany AVENI,18 JAN 1998,USA,1188,"400m [300m ind.,400m ind.]"
53,Rosie ELLIOTT,06 NOV 1997,NZL,1187,400m
54,Camille LAUS,23 MAY 1993,BEL,1187,400m [400m ind.]
55,Lauren GALE,01 JAN 2000,CAN,1186,400m [400m ind.]
56,Allyson FELIX,18 NOV 1985,USA,1185,400m
57,Silke LEMMENS,30 NOV 1999,SUI,1184,400m [400m ind.]
58,Gunta VAIČULE,09 MAR 1995,LAT,1181,400m [300m ind.]
59,Tiffany JAMES,31 JAN 1997,JAM,1181,400m
60,Zoey CLARK,25 OCT 1994,GBR,1176,400m
61,Evelis Jazmin AGUILAR,03 JAN 1993,COL,1175,400m
62,Na'Asha ROBINSON,23 JAN 1997,USA,1174,400m [400m ind.]
63,Helena PONETTE,03 FEB 2000,BEL,1172,400m [300m]
64,Alica SCHMIDT,08 NOV 1998,GER,1170,400m [400m ind.]
65,Tereza PETRŽILKOVÁ,10 SEP 1993,CZE,1169,400m [400m ind.]
66,Alice MANGIONE,19 JAN 1997,ITA,1168,400m
67,Leni SHIDA,22 MAY 1994,UGA,1168,400m
68,Paola MORÁN,25 FEB 1997,MEX,1168,"400m [300m ind.,400m ind.]"
69,Shafiqua MALONEY,27 FEB 1999,VIN,1166,400m [400m ind.]
70,Jessica BEARD,08 JAN 1989,USA,1165,400m [400m ind.]
71,Jodie WILLIAMS,28 SEP 1993,GBR,1165,400m
72,Rosey EFFIONG,08 MAY 2001,USA,1164,400m [400m ind.]
73,Veronica Kamumbe MUTUA,02 FEB 1992,KEN,1163,400m
74,Anita HORVAT,07 SEP 1996,SLO,1163,400m [400m ind.]
75,Jan'Taijah FORD,05 MAR 2001,USA,1163,400m [400m ind.]
76,Janieve RUSSELL,14 NOV 1993,JAM,1162,400m [400m ind.]
77,Sokhna LACOSTE,25 AUG 2000,FRA,1161,400m [400m ind.]
78,Martina WEIL,12 JUL 1999,CHI,1160,400m [300m]
79,Shae ANDERSON,07 APR 1999,USA,1160,400m
80,Naomi VAN DEN BROECK,03 JAN 1996,BEL,1159,"400m [300m,400m ind.]"
81,Tierra ROBINSON-JONES,22 NOV 1999,USA,1159,400m [400m ind.]
82,Kinga GACKA,25 OCT 2001,POL,1158,"400m [300m,300m ind.]"
83,Tabata VITORINO,23 APR 1996,BRA,1157,400m [400m ind.]
84,Niddy MINGILISHI,24 AUG 2001,ZAM,1156,400m
85,Luna THIEL,26 NOV 1999,GER,1156,400m [300m ind.]
86,Kavia FRANCIS,19 JUL 2001,JAM,1153,400m [400m ind.]
87,Stephanie DAVIS,07 FEB 1999,USA,1150,400m [400m ind.]
88,Izzy NEAL,20 MAY 2001,NZL,1148,400m
89,Patience Okon GEORGE,25 NOV 1991,NGR,1147,400m
90,Zoe SHERAR,07 NOV 1999,CAN,1147,400m [300m ind.]
91,Aiyanna STIVERNE,20 FEB 1995,CAN,1146,400m
92,Yemi Mary JOHN,03 MAY 2003,GBR,1146,400m [400m ind.]
93,Asimenye SIMWAKA,08 AUG 1997,MAW,1145,400m
94,Taiya SHELBY,USA,1145,400m [400m ind.],
95,Amber ANNING,18 NOV 2000,GBR,1143,400m [400m ind.]
96,Hanne CLAES,04 AUG 1991,BEL,1142,400m [400m ind.]
97,Yekaterina IVANOVA,15 MAY 1998,RUS,1142,400m [400m ind.]
98,Nanako MATSUMOTO,03 SEP 1996,JPN,1141,400m
99,Delecia MCDUFFIE,USA,1141,400m,
100,. RUPAL,23 DEC 2004,IND,1140,400m
