1,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1489,"1500m [1500m ind.,Mile]"
2,Abel KIPSANG,22 NOV 1996,KEN,1402,1500m [1500m ind.]
3,Jake WIGHTMAN,11 JUL 1994,GBR,1398,1500m [Mile]
4,Timothy CHERUIYOT,20 NOV 1995,KEN,1386,1500m [Mile]
5,Oliver HOARE,29 JAN 1997,AUS,1382,"1500m [Mile,Mile ind.]"
6,Josh KERR,08 OCT 1997,GBR,1365,1500m [Mile ind.]
7,Mohamed KATIR,17 FEB 1998,ESP,1334,1500m
8,Mario GARCÍA,29 JUN 1999,ESP,1327,1500m
9,Teddese LEMI,20 JAN 1999,ETH,1322,1500m [1500m ind.]
10,Jake HEYWARD,26 APR 1999,GBR,1314,1500m [Mile]
11,Stewart MCSWEYN,01 JUN 1995,AUS,1310,1500m
12,Michał ROZMYS,13 MAR 1995,POL,1309,1500m [1500m ind.]
13,Charles GRETHEN,02 JUN 1992,LUX,1294,"1500m [1500m ind.,Mile]"
14,Neil GOURLEY,07 FEB 1995,GBR,1293,"1500m [1500m ind.,Mile]"
15,Samuel TANNER,24 AUG 2000,NZL,1282,1500m
16,Ignacio FONTES,22 JUN 1998,ESP,1265,"1500m [1500m ind.,Mile]"
17,Matthew STONIER,24 SEP 2001,GBR,1258,1500m
18,Kumari TAKI,06 MAY 1999,KEN,1255,1500m
19,Joshua THOMPSON,09 MAY 1993,USA,1251,1500m [1500m ind.]
20,George MILLS,12 MAY 1999,GBR,1248,1500m [1500m ind.]
21,Andrew COSCORAN,18 JUN 1996,IRL,1244,1500m [Mile ind.]
22,Abdellatif SADIKI,15 JAN 1999,MAR,1242,1500m [1500m ind.]
23,Colby ALEXANDER,13 JUN 1991,USA,1242,1500m [Mile ind.]
24,Cole HOCKER,06 JUN 2001,USA,1242,"1500m [Mile,Mile ind.]"
25,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,1242,1500m
26,Samuel PRAKEL,29 OCT 1994,USA,1241,"1500m [1500m ind.,Mile ind.]"
27,Pietro ARESE,08 OCT 1999,ITA,1240,1500m [1500m ind.]
28,Yared NUGUSE,01 JUN 1999,USA,1239,1500m [Mile]
29,John GREGOREK,07 DEC 1991,USA,1238,1500m [Mile ind.]
30,Azeddine HABZ,19 JUL 1993,FRA,1237,"1500m [1500m ind.,2000m ind.]"
31,Elliot GILES,26 MAY 1994,GBR,1234,1500m [1500m ind.]
32,Samuel ZELEKE,09 MAR 1999,ETH,1228,"1500m [Mile,2000m ind.]"
33,Eric HOLT,12 MAY 1995,USA,1228,1500m [Mile ind.]
34,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,1223,1500m [Mile]
35,Luke MCCANN,12 MAR 1998,IRL,1219,1500m [Mile ind.]
36,Federico BRUNO,18 JUN 1993,ARG,1219,1500m [1500m ind.]
37,Filip SASÍNEK,08 JAN 1996,CZE,1219,1500m
38,Ismael DEBJANI,25 SEP 1990,BEL,1217,1500m [1500m ind.]
39,Adel MECHAAL,05 DEC 1990,ESP,1215,1500m [1500m ind.]
40,Ossama MESLEK,08 JAN 1997,ITA,1212,1500m [1500m ind.]
