67,Meraf BAHTA,24 JUN 1989,SWE,1165,10 km Road [5 km Road]
68,Alemitu TARIKU,28 SEP 2000,ETH,1164,"10 km Road,Half Marathon"
69,Emily SISSON,12 OCT 1991,USA,1163,10 km Road [15 km Road]
70,Betelihem AFENIGUS,ETH,1163,"10 km Road,Half Marathon",
71,Ethlemahu SINTAYEHU,23 FEB 2001,ETH,1163,Half Marathon
72,Faith KIMUTAI,1991,KEN,1162,"10 km Road,Half Marathon"
73,Dominique SCOTT,24 JUN 1992,RSA,1161,"10 km Road,Half Marathon"
74,Mercyline CHELANGAT,17 DEC 1997,UGA,1160,"10 km Road,Half Marathon"
75,Samantha HARRISON,01 FEB 1995,GBR,1159,"10 km Road,Half Marathon"
76,Fiona O'KEEFFE,24 MAY 1998,USA,1158,"10 km Road,Half Marathon [10 Miles Road]"
77,Enatnesh Alamrew TIRUSEW,1995,ETH,1158,"10 km Road,Half Marathon"
78,Yelena KOROBKINA,25 NOV 1990,RUS,1157,"10 km Road,Half Marathon"
79,Hanna KLEIN,06 APR 1993,GER,1157,10 km Road [15 km Road]
80,Hiwot GEBREKIDAN,11 MAY 1995,ETH,1155,Half Marathon
81,Aynadis MEBRIT,ETH,1155,Half Marathon,
82,Vivian MELLY,KEN,1154,Half Marathon,
83,Nelly JEPCHUMBA,KEN,1152,Half Marathon,
84,Medhin GEBRESLASSIE,05 APR 1999,ETH,1152,"10 km Road,Half Marathon"
85,Bruktayit ESHETU,29 SEP 1990,ETH,1152,"10 km Road,Half Marathon"
86,Likina AMEBAW,30 NOV 1997,ETH,1151,"10 km Road,Half Marathon [15 km Road]"
87,Aliphine Chepkerker TULIAMUK,05 APR 1989,USA,1151,"10 km Road,Half Marathon [10 Miles Road]"
88,Beyenu DEGEFA,12 JUL 1999,ETH,1150,Half Marathon
89,Janet RUGURU,1993,KEN,1149,Half Marathon
90,Mekdes WOLDU,20 OCT 1992,FRA,1149,"10 km Road,Half Marathon [5 km Road]"
91,Nell ROJAS,27 NOV 1987,USA,1149,"10 km Road,Half Marathon [10 Miles Road]"
92,Annie FRISBIE,31 DEC 1996,USA,1149,10 km Road [10 Miles Road]
93,Stella RUTTO,12 DEC 1996,ROU,1148,"10 km Road,Half Marathon"
94,Sofiia YAREMCHUK,03 JUN 1994,ITA,1148,"10 km Road,Half Marathon"
95,Caroline ROTICH,13 MAY 1984,KEN,1148,"10 km Road,Half Marathon [10 Miles Road]"
96,Miriam DATTKE,24 JUN 1998,GER,1147,"10 km Road,Half Marathon"
97,Cynthia NOLARI,24 JUL 2000,KEN,1147,Half Marathon
98,Sinead DIVER,17 FEB 1977,AUS,1146,"10 km Road,Half Marathon"
99,Francine NIYOMUKUNZI,01 AUG 1999,BDI,1146,"10 km Road,Half Marathon"
100,Lucy MAWIA,1998,KEN,1146,"10 km Road,Half Marathon"
