1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1515,100m
2,Shericka JACKSON,16 JUL 1994,JAM,1465,100m
3,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1427,100m
4,Marie-Josée TA LOU,18 NOV 1988,CIV,1401,100m
5,Aleia HOBBS,24 FEB 1996,USA,1400,100m
6,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1381,100m [60m ind.]
7,Dina ASHER-SMITH,04 DEC 1995,GBR,1371,100m
8,Daryll NEITA,29 AUG 1996,GBR,1349,100m
9,Twanisha TERRY,24 JAN 1999,USA,1344,100m
10,Sha'Carri RICHARDSON,25 MAR 2000,USA,1329,100m
11,Ewa SWOBODA,26 JUL 1997,POL,1327,100m [60m ind.]
12,Tamari DAVIS,15 FEB 2003,USA,1323,100m
13,Melissa JEFFERSON,21 FEB 2001,USA,1321,100m [60m ind.]
14,Gina LÜCKENKEMPER,21 NOV 1996,GER,1301,100m
15,Briana WILLIAMS,21 MAR 2002,JAM,1298,100m [60m ind.]
16,Mikiah BRISCO,14 JUL 1996,USA,1292,100m [60m ind.]
17,Michelle-Lee AHYE,10 APR 1992,TTO,1290,100m [60m ind.]
18,Zoe HOBBS,11 SEP 1997,NZL,1281,100m
19,Tamara CLARK,09 JAN 1999,USA,1280,100m
20,Teahna DANIELS,25 MAR 1997,USA,1275,100m
21,Marybeth SANT-PRICE,06 APR 1995,USA,1268,100m [60m ind.]
22,Natasha MORRISON,17 NOV 1992,JAM,1268,100m
23,Julien ALFRED,10 JUN 2001,LCA,1266,100m
24,Celera BARNES,02 DEC 1998,USA,1264,100m
25,Kayla WHITE,24 SEP 1996,USA,1263,100m [60m ind.]
26,Vitoria Cristina ROSA,12 JAN 1996,BRA,1262,100m [60m ind.]
27,Gina BASS,03 MAY 1995,GAM,1261,100m
28,Bassant HEMIDA,28 SEP 1996,EGY,1257,100m
29,Gabrielle THOMAS,07 DEC 1996,USA,1256,100m
30,Destiny SMITH-BARNETT,26 JUL 1996,USA,1252,100m [60m ind.]
31,Shania COLLINS,14 NOV 1996,USA,1247,100m
32,Javianne OLIVER,26 DEC 1994,USA,1247,100m
33,Morolake AKINOSUN,17 MAY 1994,USA,1245,100m
34,Imani LANSIQUOT,17 DEC 1997,GBR,1245,100m
35,Cambrea STURGIS,27 MAR 1999,USA,1243,100m [60m ind.]
36,Kiara PARKER,28 OCT 1996,USA,1243,100m [60m ind.]
37,Kemba NELSON,23 FEB 2000,JAM,1241,100m
38,Aminatou SEYNI,24 OCT 1996,NIG,1240,100m
39,Rosemary CHUKWUMA,05 DEC 2001,NGR,1240,100m
40,Nzubechi Grace NWOKOCHA,07 APR 2001,NGR,1238,100m
41,Abby STEINER,24 NOV 1999,USA,1230,100m [60m ind.]
42,Carina HORN,09 MAR 1989,RSA,1229,100m
43,Maria Isabel PÉREZ,01 MAR 1993,ESP,1228,100m [60m ind.]
44,Zaynab DOSSO,12 SEP 1999,ITA,1227,100m [60m ind.]
45,Ajla DEL PONTE,15 JUL 1996,SUI,1222,100m [60m ind.]
46,Shannon RAY,31 DEC 1995,USA,1221,100m
47,Anthonique STRACHAN,22 AUG 1993,BAH,1220,100m
