1,Jacob KROP,04 JUN 2001,KEN,1431,5000m
2,Nicholas KIPKORIR,29 SEP 1998,KEN,1414,5000m [5 km Road]
3,Grant FISHER,22 APR 1997,USA,1383,5000m [3000m]
4,Selemon BAREGA,20 JAN 2000,ETH,1374,5000m [3000m ind.]
5,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,1362,5000m [3000m]
6,Telahun Haile BEKELE,13 MAY 1999,ETH,1347,5000m [5 km Road]
7,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1333,5000m
8,Mohammed AHMED,05 JAN 1991,CAN,1332,5000m
9,Samuel TEFERA,23 OCT 1999,ETH,1328,5000m [3000m ind.]
10,Getnet WALE,16 JUL 2000,ETH,1316,5000m [3000m ind.]
11,Yomif KEJELCHA,01 AUG 1997,ETH,1315,5000m [5 km Road]
12,Luis GRIJALVA,10 APR 1999,GUA,1311,5000m [3000m ind.]
13,Oscar CHELIMO,12 DEC 2001,UGA,1300,5000m
14,Daniel Simiu EBENYO,18 SEP 1995,KEN,1297,5000m [3000m ind.]
15,Cornelius KEMBOI,29 FEB 2000,KEN,1292,5000m [3000m]
16,Muktar EDRIS,14 JAN 1994,ETH,1281,5000m
17,Milkesa MENGESHA,16 APR 2000,ETH,1280,5000m
18,Andreas ALMGREN,12 JUN 1995,SWE,1266,5000m [3000m ind.]
19,Joshua CHEPTEGEI,12 SEP 1996,UGA,1263,5000m
20,Joe KLECKER,16 NOV 1996,USA,1258,5000m [3000m]
21,Adel MECHAAL,05 DEC 1990,ESP,1250,5000m [3000m ind.]
22,Marc SCOTT,21 DEC 1993,GBR,1248,5000m [3000m ind.]
23,Levy KIBET,15 OCT 2003,KEN,1242,5000m
24,George BEAMISH,24 OCT 1996,NZL,1241,5000m [3000m ind.]
25,William KINCAID,21 SEP 1992,USA,1241,5000m [3000m]
26,Addisu YIHUNE,17 MAR 2003,ETH,1236,5000m [3000m ind.]
27,Abdihamid NUR,14 OCT 1997,USA,1234,5000m [5000m ind.]
28,Mohamed KATIR,17 FEB 1998,ESP,1228,5000m [3000m ind.]
