1,Massimo STANO,27 FEB 1992,ITA,1378,35km Walk
2,Masatora KAWANO,23 OCT 1998,JPN,1353,35km Walk
3,Perseus KARLSTRÖM,02 MAY 1990,SWE,1352,35km Walk
4,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1310,35km Walk
5,Xianghong HE,01 JUL 1998,CHN,1300,35km Walk
6,Brian Daniel PINTADO,29 JUL 1995,ECU,1293,35km Walk
7,Caio BONFIM,19 MAR 1991,BRA,1274,35km Walk
8,Tomohiro NODA,24 JAN 1996,JPN,1260,35km Walk
9,Evan DUNFEE,28 SEP 1990,CAN,1259,35km Walk
10,Christopher LINKE,24 OCT 1988,GER,1246,35km Walk
11,Eider ARÉVALO,09 MAR 1993,COL,1244,35km Walk
12,Ricardo ORTIZ,07 FEB 1995,MEX,1228,35km Walk
13,Álvaro MARTÍN,18 JUN 1994,ESP,1217,35km Walk
14,Aleksi OJALA,09 DEC 1992,FIN,1215,35km Walk
15,Aurélien QUINION,27 JAN 1993,FRA,1215,35km Walk
16,Matteo GIUPPONI,08 OCT 1988,ITA,1214,35km Walk
17,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,1208,35km Walk
18,Manuel BERMÚDEZ,12 DEC 1997,ESP,1198,35km Walk
19,Satoshi MARUO,28 NOV 1991,JPN,1198,35km Walk
20,Yangben ZHAXI,15 APR 1996,CHN,1193,35km Walk
21,Rhydian COWLEY,04 JAN 1991,AUS,1193,35km Walk
22,José Luis DOCTOR,14 JUN 1996,MEX,1192,35km Walk
23,César Augusto RODRÍGUEZ,26 JUN 1997,PER,1192,35km Walk
24,Wayne SNYMAN,08 MAR 1985,RSA,1183,35km Walk
25,Daisuke MATSUNAGA,24 MAR 1995,JPN,1181,35km Walk
26,Hao XU,06 FEB 1999,CHN,1178,35km Walk
27,Jonathan HILBERT,21 APR 1995,GER,1174,35km Walk
28,Karl JUNGHANNß,06 APR 1996,GER,1173,35km Walk
29,Miroslav ÚRADNÍK,24 MAR 1996,SVK,1168,35km Walk
30,Hayato KATSUKI,28 NOV 1990,JPN,1163,35km Walk
31,Carl DOHMANN,18 MAY 1990,GER,1162,35km Walk
32,Dawid TOMALA,27 AUG 1989,POL,1159,35km Walk
33,Brendan BOYCE,08 OCT 1986,IRL,1159,35km Walk
34,Michal MORVAY,19 AUG 1996,SVK,1151,35km Walk
35,Daniel CHAMOSA,04 MAY 1997,ESP,1145,35km Walk
36,Diego PINZON,12 FEB 1985,COL,1144,35km Walk
37,Andrés CHOCHO,04 NOV 1983,ECU,1144,35km Walk
38,Kazuki TAKAHASHI,17 JUN 1996,JPN,1142,35km Walk
39,Érick Bernabé BARRONDO,14 JUN 1991,GUA,1136,35km Walk
40,Álvaro LÓPEZ,24 MAR 1999,ESP,1135,35km Walk
41,Michele ANTONELLI,23 MAY 1994,ITA,1133,35km Walk
42,Luis Manuel CORCHETE,14 MAY 1984,ESP,1131,35km Walk
43,Vít HLAVÁČ,26 FEB 1997,CZE,1129,35km Walk
44,Teodorico CAPORASO,14 SEP 1987,ITA,1127,35km Walk
45,Riccardo ORSONI,20 JAN 2000,ITA,1119,35km Walk
46,Aldo ANDREI,15 JUL 2001,ITA,1119,35km Walk
47,Alexandros PAPAMICHAIL,18 SEP 1988,GRE,1119,35km Walk
48,Jakub JELONEK,07 JUL 1985,POL,1115,35km Walk
49,Stefano CHIESA,25 MAY 1996,ITA,1115,35km Walk
50,José LEYVER,12 NOV 1985,MEX,1110,35km Walk
51,Yuki ITO,12 APR 1992,JPN,1105,35km Walk
52,Dominik ČERNÝ,01 NOV 1997,SVK,1104,35km Walk
53,Arnis RUMBENIEKS,04 APR 1988,LAT,1096,35km Walk
54,Nick CHRISTIE,29 SEP 1991,USA,1092,35km Walk
55,Marius ŽIŪKAS,29 JUN 1985,LTU,1090,35km Walk
56,Rui COELHO,26 SEP 1994,POR,1090,35km Walk
57,Georgiy SHEIKO,24 AUG 1989,KAZ,1086,35km Walk
58,Nathaniel SEILER,06 APR 1996,GER,1084,35km Walk
59,Juan Manuel CANO,12 DEC 1987,ARG,1082,35km Walk
60,Gonzalo Antonio BUSTAN JAPON,15 JUL 2000,ECU,1079,35km Walk
61,Marius Iulian COCIORAN,10 JUL 1983,ROU,1079,35km Walk
62,Artur BRZOZOWSKI,29 MAR 1985,POL,1076,35km Walk
63,Jefferson SEGURA,08 DEC 1998,MEX,1075,35km Walk
64,Bence VENYERCSÁN,08 JAN 1996,HUN,1072,35km Walk
65,Narcis Stefan MIHĂILĂ,04 AUG 1987,ROU,1069,35km Walk
66,Carl GIBBONS,19 JUN 1996,AUS,1068,35km Walk
67,Kenny Martin PEREZ,10 AUG 1994,COL,1068,35km Walk
68,Luis Henry CAMPOS,11 OCT 1995,PER,1065,35km Walk
69,Jorge RUIZ,17 MAY 1989,COL,1063,35km Walk
70,Anton RADKO,02 JUN 1995,UKR,1063,35km Walk
71,Yassir CABRERA,28 JAN 1988,PAN,1061,35km Walk
72,Sergio Daniel SACUL CAAL,07 FEB 1998,GUA,1061,35km Walk
73,Artur MASTIANICA,30 JUL 1992,LTU,1057,35km Walk
74,Jhonatan Javier AMORES CARUA,29 AUG 1998,ECU,1053,35km Walk
75,Wang ZHENHAO,12 SEP 2001,CHN,1053,35km Walk
76,Rafał SIKORA,17 FEB 1987,POL,1051,35km Walk
77,Hélder SANTOS,07 MAR 1996,POR,1042,35km Walk
78,Erwin Ernesto MORALES PAAU,25 JAN 1996,GUA,1029,35km Walk
79,Bruno ERENT,30 DEC 1990,CRO,1026,35km Walk
80,Florian MAYER,11 DEC 1996,FRA,1018,35km Walk
81,Hugo ANDRIEU,16 OCT 1992,FRA,1017,35km Walk
82,Rudney DIAS NOGUEIRA,01 FEB 1990,BRA,1015,35km Walk
83,Lukáš GDULA,06 DEC 1991,CZE,1001,35km Walk
84,Dominic KING,30 MAY 1983,GBR,996,35km Walk
85,Joe MOONEY,27 APR 1998,IRL,994,35km Walk
86,Diego PEREIRA LIMA,04 OCT 1987,BRA,979,35km Walk
87,Jaromír MORÁVEK,22 MAR 2003,CZE,978,35km Walk
88,Dávid TOKODI,03 MAY 1991,HUN,961,35km Walk
89,Max Batista GONCALVES DOS SANTOS,09 OCT 1994,BRA,959,35km Walk
90,Jerome CAPRICE,18 JAN 1983,MRI,955,35km Walk
91,Manuel MARQUES,04 SEP 1978,POR,945,35km Walk
92,Martin NEDVÍDEK,25 JAN 1975,CZE,940,35km Walk
93,Ionuț Vasilică PLEȘU,24 MAY 1998,ROU,935,35km Walk
94,Luis Angel SANCHEZ PÉREZ,15 DEC 1993,GUA,898,35km Walk
95,Norbert TÓTH,07 OCT 2001,HUN,896,35km Walk
96,Tatsuya TANAKA,20 JUL 1990,JPN,892,35km Walk
97,Dan NEHNEVAJ,28 MAR 1997,USA,875,35km Walk
98,Kim MOTTROM,27 SEP 1984,AUS,872,35km Walk
99,Bricyn HEALEY,04 JUL 1998,USA,860,35km Walk
100,Toshiaki HIROSAWA,05 JUN 1998,JPN,806,35km Walk
