1,Alison DOS SANTOS,03 JUN 2000,BRA,1526,400mH
2,Khallifah ROSSER,13 JUL 1995,USA,1429,400mH
3,Rai BENJAMIN,27 JUL 1997,USA,1419,400mH
4,Wilfried HAPPIO,22 SEP 1998,FRA,1387,400mH
5,Karsten WARHOLM,28 FEB 1996,NOR,1376,400mH
6,Rasmus MÄGI,04 MAY 1992,EST,1368,400mH
7,CJ ALLEN,14 FEB 1995,USA,1354,400mH
8,Trevor BASSITT,26 FEB 1998,USA,1337,400mH
9,Jaheel HYDE,02 FEB 1997,JAM,1323,400mH
10,Kyron MCMASTER,03 JAN 1997,IVB,1319,400mH
11,Julien WATRIN,27 JUN 1992,BEL,1315,400mH
12,Yasmani COPELLO,15 APR 1987,TUR,1309,400mH
13,Carl BENGTSTRÖM,13 JAN 2000,SWE,1303,400mH
14,Ludvy VAILLANT,15 MAR 1995,FRA,1293,400mH
15,Quincy HALL,31 JUL 1998,USA,1283,400mH
16,Sokwakhana ZAZINI,23 JAN 2000,RSA,1265,400mH
17,Joshua ABUAKU,07 JUL 1996,GER,1264,400mH
18,Amere LATTIN,12 JUL 1997,USA,1262,400mH
19,Nick SMIDT,12 MAY 1997,NED,1260,400mH
20,Gerald DRUMMOND,05 SEP 1994,CRC,1254,400mH
21,Abdelmalik LAHOULOU,07 MAY 1992,ALG,1254,400mH
22,Julien BONVIN,10 JAN 1999,SUI,1246,400mH
23,Kazuki KUROKAWA,17 JUN 2001,JPN,1245,400mH
24,Mario LAMBRUGHI,05 FEB 1992,ITA,1243,400mH
25,Constantin PREIS,16 MAY 1998,GER,1235,400mH
26,Kemar MOWATT,12 MAR 1995,JAM,1233,400mH
27,Chris MCALISTER,03 DEC 1995,GBR,1225,400mH
28,Aldrich BAILEY JR,06 FEB 1994,USA,1225,400mH
29,Ramsey ANGELA,06 NOV 1999,NED,1223,400mH
30,Wiseman Were MUKHOBE,13 OCT 1997,KEN,1221,400mH
31,Thomas BARR,24 JUL 1992,IRL,1217,400mH
32,Alastair CHALMERS,31 MAR 2000,GBR,1216,400mH
33,Jose Reynaldo BENCOSME DE LEON,16 MAY 1992,ITA,1215,400mH
34,Victor COROLLER,29 JAN 1997,FRA,1213,400mH
35,Shawn ROWE,07 DEC 1992,JAM,1207,400mH
36,David KENDZIERA,09 SEP 1994,USA,1207,400mH
37,Matic Ian GUČEK,20 SEP 2003,SLO,1202,400mH
38,Jacob PAUL,06 FEB 1995,GBR,1201,400mH
39,Moitalel Mpoke NAADOKILA,08 FEB 2001,KEN,1199,400mH
40,İsmail NEZIR,22 JAN 2003,TUR,1199,400mH
41,Vít MÜLLER,31 AUG 1996,CZE,1196,400mH
42,Malik METIVIER,09 OCT 1998,CAN,1194,400mH
43,Juander SANTOS,07 MAY 1995,DOM,1193,400mH
44,Dany BRAND,23 FEB 1996,SUI,1193,400mH
45,Masaki TOYODA,17 JAN 1998,JPN,1192,400mH
46,Ezekiel NATHANIEL,20 JUN 2003,NGR,1192,400mH
47,Takayuki KISHIMOTO,06 MAY 1990,JPN,1191,400mH
48,Eric CRAY,06 NOV 1988,PHI,1189,400mH
49,Isaiah LEVINGSTON,24 AUG 1998,USA,1189,400mH
50,Lázaro T. RODRÍGUEZ,17 JUL 1999,CUB,1186,400mH
51,Jesús David DELGADO,17 JUN 1999,ESP,1183,400mH
52,Mahdi PIRJAHAN,23 SEP 1999,IRI,1182,400mH
53,Seamus DERBYSHIRE,27 JAN 2000,GBR,1182,400mH
