14689526,26 FEB 2017,"Brisbane Queensland Ch., Brisbane - U17 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,46.55,,False,0,,resultsByDateResults
14689526,11 MAR 2017,"Brisbane Garry Brown Shield, Brisbane - U18 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,51.37,,False,0,,resultsByDateResults
14689526,27 MAR 2017,"Sydney Australian U18 Ch., Sydney",Sydney (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,53.67,,False,0,,resultsByDateResults
14689526,30 MAR 2017,"Sydney Australian Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,Q,5.,46.68,,False,832,,resultsByDateResults
14689526,01 APR 2017,"Sydney Australian Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,F,4.,46.46,,False,828,,resultsByDateResults
14689526,27 MAY 2017,Gold Coast - U18 Events,Gold Coast (AUS),False,SPYG,shot-put-3kg,throws,Shot Put (3kg),AUS,F,F,1.,11.48,,False,0,,resultsByDateResults
14689526,27 MAY 2017,Gold Coast - U18 Events,Gold Coast (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,47.87,,False,0,,resultsByDateResults
14689526,24 JUN 2017,Gold Coast - U18 Events,Gold Coast (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,51.89,,False,0,,resultsByDateResults
14689526,08 JUL 2017,"Gold Coast Down Under Ch., Gold Coast - U18 Events",Gold Coast (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,2.,49.79,,False,0,,resultsByDateResults
14689526,22 JUL 2017,"Nassau Commonwealth Youth Games, Nassau",Nassau (BAH),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),BAH,E,F,4.,47.04,,False,0,,resultsByDateResults
14689526,15 OCT 2017,"Brisbane Queensland All Schools Ch., Brisbane - U17 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,47.01,,False,0,,resultsByDateResults
14689526,11 NOV 2017,"Brisbane Cathy Freeman Shield, Brisbane - U18 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,43.61,,False,0,,resultsByDateResults
14689526,25 NOV 2017,"Brisbane Jai Taurima Shield, Brisbane - U18 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,5.,43.00,,False,0,,resultsByDateResults
14689526,10 DEC 2017,"Adelaide Australian All Schools Ch., Adelaide",Adelaide (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,53.18,,False,0,,resultsByDateResults
14689526,16 DEC 2017,"Sydney Treloar Shield, Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,44.47,,False,791,,resultsByDateResults
14689526,16 DEC 2017,"Sydney Treloar Shield, Sydney - U18 Events",Sydney (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,44.91,,False,0,,resultsByDateResults
14689526,13 JAN 2018,"Brisbane Alana Boyd Shield, Brisbane - U18 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,48.26,,False,0,,resultsByDateResults
14689526,26 JAN 2018,"Brisbane Denise Boyd Shield, Brisbane - U18 Events",Brisbane (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,51.27,,False,0,,resultsByDateResults
14689526,03 FEB 2018,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,47.58,,False,848,,resultsByDateResults
14689526,16 FEB 2018,"Gold Coast Australian Ch., Gold Coast",Gold Coast (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,Q,3.,49.68,,False,887,,resultsByDateResults
14689526,17 FEB 2018,"Gold Coast Australian Ch., Gold Coast",Gold Coast (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,F,5.,47.74,,False,851,,resultsByDateResults
14689526,25 FEB 2018,"Brisbane Queensland U20 Ch., Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,49.78,,False,889,,resultsByDateResults
14689526,15 MAR 2018,"Sydney Australian U20 Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,2.,50.55,,False,903,,resultsByDateResults
14689526,16 MAR 2018,"Sydney Australian U18 Ch., Sydney",Sydney (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,1.,53.01,,False,0,,resultsByDateResults
14689526,17 MAR 2018,"Sydney Athletics Grand Prix, Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,6.,47.80,,False,852,,resultsByDateResults
14689526,27 MAY 2018,Perth,Perth (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,2.,49.67,,False,887,,resultsByDateResults
14689526,23 JUN 2018,"Mannheim Bauhaus Juniorengala, Mannheim",Mannheim (GER),False,JT,javelin-throw,throws,Javelin Throw,GER,F,F,2.,49.95,,False,892,,resultsByDateResults
14689526,01 JUL 2018,Pihtipudas,Pihtipudas (FIN),False,JT,javelin-throw,throws,Javelin Throw,FIN,F,F2,5.,45.76,,False,815,,resultsByDateResults
14689526,10 JUL 2018,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",False,JT,javelin-throw,throws,Javelin Throw,FIN,C,Q1,11.,45.04,,False,802,,resultsByDateResults
14689526,18 AUG 2018,Gold Coast,Gold Coast (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,40.50,,False,718,,resultsByDateResults
14689526,16 DEC 2018,"Geelong AV Throwers, Geelong - U18 Events",Geelong (AUS),False,JTYG,javelin-throw-500g,throws,Javelin Throw (500g),AUS,F,F,2.,48.39,,False,0,,resultsByDateResults
14689526,19 JAN 2019,"Sally Pearson Shield, Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,2.,45.09,,False,803,,resultsByDateResults
14689526,02 FEB 2019,"Jai Taurima Shield, Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,47.48,,False,847,,resultsByDateResults
14689526,16 FEB 2019,"Cathy Freeman Shield, Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,43.71,,False,777,,resultsByDateResults
14689526,23 FEB 2019,"Track Classic, Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,C,F,3.,49.96,,False,892,,resultsByDateResults
14689526,08 MAR 2019,"Queensland Ch., Brisbane",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,E,F,2.,44.09,,False,784,,resultsByDateResults
14689526,10 MAR 2019,"Queensland Ch., Brisbane - U20 Events",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,49.24,,False,879,,resultsByDateResults
14689526,23 MAR 2019,"Queensland International Track Classic, Brisbane - Pre Meet",Brisbane (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,3.,43.46,,False,773,,resultsByDateResults
14689526,01 APR 2019,"Australian U20 Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,3.,48.40,,False,864,,resultsByDateResults
14689526,04 APR 2019,"Australian Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,Q,7.,48.03,,False,857,,resultsByDateResults
14689526,06 APR 2019,"Australian Ch., Sydney",Sydney (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,B,F,7.,47.48,,False,847,,resultsByDateResults
14689526,30 JUN 2019,"Winter Series #2, Gold Coast",Gold Coast (AUS),False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,46.48,,False,828,,resultsByDateResults
14689526,13 DEC 2019,"Carlee Beattie Shield, QSAC, Nathan, Brisbane - U20 Events","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,51.29,,False,917,,resultsByDateResults
14689526,12 SEP 2020,"Track is Back Series #1, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,48.23,,False,860,,resultsByDateResults
14689526,04 OCT 2020,"North Queensland Ch., Aquatic and Recreation Centre, Mackay","Aquatic and Recreation Centre, Mackay (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,2.,50.84,,False,909,,resultsByDateResults
14689526,25 OCT 2020,"Queensland Athletics Girls All Schools Ch., QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,44.08,,False,784,,resultsByDateResults
14689526,14 NOV 2020,"Jai Taurima Shield, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,51.04,,False,912,,resultsByDateResults
14689526,16 DEC 2020,"Mid Week #3, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,52.77,,False,944,,resultsByDateResults
14689526,27 FEB 2021,"Perry Palooza Early Bird Classic, High Point, NC","High Point, NC (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,1.,55.69,,False,998,,resultsByDateResults
14689526,25 MAR 2021,"Raleigh Relays, Paul Derr TF Facility, Raleigh, NC","Paul Derr TF Facility, Raleigh, NC (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,1.,57.68,,False,1035,,resultsByDateResults
14689526,10 APR 2021,"Tobacco Road Challenge, Morris Williams T&F Stadium, Durham, NC","Morris Williams T&F Stadium, Durham, NC (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,1.,54.72,,False,980,,resultsByDateResults
14689526,16 APR 2021,"Virginia Challenge, UVA Lanningan Field, Charlottesville, VA","UVA Lanningan Field, Charlottesville, VA (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,1.,56.32,,False,1010,,resultsByDateResults
14689526,03 MAY 2021,"Duke Twilight, Morris Williams T&F Stadium, Durham, NC","Morris Williams T&F Stadium, Durham, NC (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,2.,55.55,,False,996,,resultsByDateResults
14689526,14 MAY 2021,"ACC Ch., Paul Derr TF Facility, Raleigh, NC","Paul Derr TF Facility, Raleigh, NC (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,F,4.,52.51,,False,939,,resultsByDateResults
14689526,27 MAY 2021,"NCAA East Preliminary, Jax Track at Hodges Stadium, Jacksonville, FL","Jax Track at Hodges Stadium, Jacksonville, FL (USA)",False,JT,javelin-throw,throws,Javelin Throw,USA,F,Q1,19.,48.12,,False,858,,resultsByDateResults
14689526,18 JUL 2021,"Coral Coast Carnival, Barlow Park, Cairns","Barlow Park, Cairns (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,D,F,1.,48.72,,False,869,,resultsByDateResults
14689526,15 JAN 2022,"Norma Croker Shield, QSAC State Athletics Facility, Nathan, Brisbane","QSAC State Athletics Facility, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,51.58,,False,922,,resultsByDateResults
14689526,09 FEB 2022,"Hump Day Meet #3, QSAC State Athletics Facility, Nathan, Brisbane","QSAC State Athletics Facility, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,49.72,,False,888,,resultsByDateResults
14689526,19 FEB 2022,"Garry Brown Shield, QSAC State Athletics Facility, Nathan, Brisbane","QSAC State Athletics Facility, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,48.52,,False,866,,resultsByDateResults
14689526,06 MAR 2022,"Queensland Ch., QSAC State Athletics Facility, Nathan, Brisbane","QSAC State Athletics Facility, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,E,F,1.,45.37,,False,808,,resultsByDateResults
14689526,19 MAR 2022,"Melbourne Track Classic, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,C,F,3.,54.43,,False,975,,resultsByDateResults
14689526,01 APR 2022,"Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,B,F,2.,55.61,,False,997,,resultsByDateResults
14689526,09 APR 2022,"Brisbane Track Classic, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,B,F,4.,51.03,,False,912,,resultsByDateResults
14689526,21 APR 2022,"UniSport Nationals Athletics, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1.,55.14,,False,988,,resultsByDateResults
14689526,28 MAY 2022,"Gold Coast Invitational, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,3.,52.32,,False,936,,resultsByDateResults
14689526,04 JUN 2022,"Pre-Oceania Meet, Aquatic and Recreation Centre, Mackay","Aquatic and Recreation Centre, Mackay (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,2.,50.47,,False,902,,resultsByDateResults
14689526,07 JUN 2022,"Oceania Athletics Championships, Aquatic and Recreation Centre, Mackay","Aquatic and Recreation Centre, Mackay (AUS)",False,JT,javelin-throw,throws,Javelin Throw,AUS,GL,F,4.,56.34,,False,1010,,resultsByDateResults
