id|date|competition|venue|indoor|disciplineCode|disciplineNameUrlSlug|typeNameUrlSlug|discipline|country|category|race|place|mark|wind|notlegal|resultscore|remark|__typename
14336705|19 JAN 2013|Canberra AACT Summer Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|48.70||False|869||resultsByDateResults
14336705|10 FEB 2013|Canberra AACT Ch., Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|54.97||False|985||resultsByDateResults
14336705|01 MAR 2013|Sydney NSW Open Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|55.39||False|993||resultsByDateResults
14336705|09 MAR 2013|Sydney Track Classic, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|2.|55.74||False|999||resultsByDateResults
14336705|27 MAR 2013|Brisbane Queensland Ch., Brisbane|Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|51.83||False|927||resultsByDateResults
14336705|13 APR 2013|Sydney Australian Open Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|58.58||False|1052||resultsByDateResults
14336705|24 JAN 2014|Canberra AACT Summer Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|60.12||False|1080||resultsByDateResults
14336705|08 FEB 2014|Canberra AACT Ch., Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|63.92||False|1151||resultsByDateResults
14336705|15 FEB 2014|Adelaide Track Classic, Adelaide|Adelaide (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|3.|55.02||False|986||resultsByDateResults
14336705|22 FEB 2014|Perth Track Classic, Perth|Perth (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|2.|61.99||False|1115||resultsByDateResults
14336705|22 MAR 2014|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|3.|56.70||False|1017||resultsByDateResults
14336705|04 APR 2014|Melbourne Australian Championships, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|3.|54.75||False|981||resultsByDateResults
14336705|05 APR 2014|Melbourne Australian Championships, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|58.58||False|1052||resultsByDateResults
14336705|15 JUN 2014|Canberra AACT High Noon Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|51.98||False|930||resultsByDateResults
14336705|29 JUN 2014|Canberra AACT High Noon Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|53.28||False|954||resultsByDateResults
14336705|20 JUL 2014|Birmingham UK Athletics Jumps & Throws Fest, Birmingham|Birmingham (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|F|F|1.|58.38||False|1048||resultsByDateResults
14336705|30 JUL 2014|Glasgow Commonwealth Games, Hampden Park, Glasgow|Hampden Park, Glasgow (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|A|F|3.|62.95||False|1133||resultsByDateResults
14336705|14 NOV 2014|Perth Strive Interclub, Perth|Perth (AUS)|False|100|100-metres|sprints|100 Metres|AUS|F|F6|3.|13.80|+1.1|False|667||resultsByDateResults
14336705|14 DEC 2014|Canberra AACT Summer Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|53.30||False|954||resultsByDateResults
14336705|30 JAN 2015|Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|57.85||False|1038||resultsByDateResults
14336705|01 FEB 2015|Adelaide|Adelaide (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|3.|59.71||False|1073||resultsByDateResults
14336705|07 FEB 2015|Canberra Track Classic, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|63.78||False|1148||resultsByDateResults
14336705|14 FEB 2015|Perth Jandakot City Track Classic, Perth|Perth (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|3.|58.50||False|1050||resultsByDateResults
14336705|21 FEB 2015|Adelaide Track Classic, Adelaide|Adelaide (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|3.|59.71||False|1073||resultsByDateResults
14336705|21 MAR 2015|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|4.|62.22||False|1119||resultsByDateResults
14336705|27 MAR 2015|Brisbane Australian Championships, Brisbane|Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|2.|56.48||False|1013||resultsByDateResults
14336705|28 MAR 2015|Brisbane Australian Championships, Brisbane|Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|58.61||False|1052||resultsByDateResults
14336705|08 JUN 2015|Memoriál Josefa Odložila, Stadion Juliska, Praha|Stadion Juliska, Praha (CZE)|False|JT|javelin-throw|throws|Javelin Throw|CZE|C|F|8.|58.87||False|1057||resultsByDateResults
14336705|13 JUN 2015|Leiden Gouden Spike, Leiden|Leiden (NED)|False|JT|javelin-throw|throws|Javelin Throw|NED|E|F|1.|59.45||False|1068||resultsByDateResults
14336705|25 JUN 2015|Sollentuna Folksam GP, Sollentuna|Sollentuna (SWE)|False|JT|javelin-throw|throws|Javelin Throw|SWE|D|F|1.|63.17||False|1137||resultsByDateResults
14336705|28 JUN 2015|Pihtipudas Javelin Throw Carnival, Pihtipudas|Pihtipudas (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F1|1.|61.74||False|1110||resultsByDateResults
14336705|15 AUG 2015|Chiba Juntendo Int. Meeting, Chiba|Chiba (JPN)|False|JT|javelin-throw|throws|Javelin Throw|JPN|E|F|1.|59.58||False|1070||resultsByDateResults
14336705|28 AUG 2015|Beijing IAAF World Championships, National Stadium, Beijing|National Stadium, Beijing (CHN)|False|JT|javelin-throw|throws|Javelin Throw|CHN|OW|Q1|10.|60.18||False|1081||resultsByDateResults
14336705|06 FEB 2016|Canberra AACT Ch., Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|57.92||False|1039||resultsByDateResults
14336705|20 FEB 2016|Canberra Track Classic, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|59.02||False|1060||resultsByDateResults
14336705|05 MAR 2016|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|56.10||False|1006||resultsByDateResults
14336705|03 JUL 2016|Pihtipudas Javelin Throw Carnival, Pihtipudas|Pihtipudas (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F1|2.|57.47||False|1031||resultsByDateResults
14336705|14 JUL 2016|Lahti|Lahti (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F|3.|58.52||False|1051||resultsByDateResults
14336705|23 JUL 2016|Ninove Memorial Geert Rasschaert, Ninove|Ninove (BEL)|False|JT|javelin-throw|throws|Javelin Throw|BEL|E|F|2.|52.43||False|938||resultsByDateResults
14336705|16 AUG 2016|Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro|Estádio Olímpico, Rio de Janeiro (BRA)|False|JT|javelin-throw|throws|Javelin Throw|BRA|OW|Q2|13.|55.25||False|990||resultsByDateResults
14336705|17 FEB 2017|Canberra AACT Ch., Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|59.20||False|1063||resultsByDateResults
14336705|24 FEB 2017|Sydney NSW Ch., Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|59.18||False|1063||resultsByDateResults
14336705|12 MAR 2017|Canberra Summer of aths Grand Prix, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|60.96||False|1096||resultsByDateResults
14336705|30 MAR 2017|Sydney Australian Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|1.|56.21||False|1008||resultsByDateResults
14336705|01 APR 2017|Sydney Australian Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|1.|61.40||False|1104||resultsByDateResults
14336705|07 MAY 2017|Canberra High Noon Series, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|57.37||False|1029||resultsByDateResults
14336705|09 JUN 2017|Lahti Eliittikisat, Lahti|Lahti (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F|5.|55.44||False|994||resultsByDateResults
14336705|13 JUN 2017|Turku Paavo Nurmi Games, Paavo Nurmi Stadium, Turku|Paavo Nurmi Stadium, Turku (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|A|F|2.|64.06||False|1153||resultsByDateResults
14336705|17 JUN 2017|Kuortane Elittikisat, Kuortane|Kuortane (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|E|F|1.|60.09||False|1080||resultsByDateResults
14336705|06 JUL 2017|Lausanne Athletissima, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline|Stade Olympique de la Pontaise, Lausanne (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|GW|F|4.|64.06||False|1153||resultsByDateResults
14336705|09 JUL 2017|London Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|GW|F|5.|64.38||False|1159||resultsByDateResults
14336705|06 AUG 2017|London IAAF World Championships in Athletics, Olympic Stadium, London|Olympic Stadium, London (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|OW|Q1|3.|63.70||False|1147||resultsByDateResults
14336705|08 AUG 2017|London IAAF World Championships in Athletics, Olympic Stadium, London|Olympic Stadium, London (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|OW|F|10.|60.76||False|1092||resultsByDateResults
14336705|24 AUG 2017|Zürich Weltklasse, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|DF|F|2.|64.53||False|1162||resultsByDateResults
14336705|20 JAN 2018|Canberra Summer Down Under, Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|60.12||False|1080||resultsByDateResults
14336705|27 JAN 2018|Canberra AACT Ch., Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|2.|59.22||False|1064||resultsByDateResults
14336705|10 FEB 2018|Canberra|Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|1.|60.99||False|1096||resultsByDateResults
14336705|16 FEB 2018|Gold Coast Australian Championships, Gold Coast|Gold Coast (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|2.|53.33||False|955||resultsByDateResults
14336705|17 FEB 2018|Gold Coast Australian Championships, Gold Coast|Gold Coast (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|62.21||False|1119||resultsByDateResults
14336705|17 MAR 2018|Sydney Athletics Grand Prix, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|F|F|2.|55.27||False|990||resultsByDateResults
14336705|28 MAR 2018|Brisbane Queensland International Track Classic, Brisbane|Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|E|F|1.|64.57||False|1163||resultsByDateResults
14336705|11 APR 2018|Gold Coast Commonwealth Games, Gold Coast|Gold Coast (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|A|F|2.|63.89||False|1150||resultsByDateResults
14336705|12 MAY 2018|Shanghai IAAF Diamond League, Shanghai Stadium, Shanghai - Diamond Discipline|Shanghai Stadium, Shanghai (CHN)|False|JT|javelin-throw|throws|Javelin Throw|CHN|GW|F|8.|57.47||False|1031||resultsByDateResults
14336705|07 JUN 2018|Oslo Bislett Games, Bislett Stadion, Oslo - Diamond Discipline|Bislett Stadion, Oslo (NOR)|False|JT|javelin-throw|throws|Javelin Throw|NOR|GW|F|9.|54.61||False|978||resultsByDateResults
14336705|23 JUN 2018|Kuortane Motonet GP, Kuortane|Kuortane (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F|2.|61.48||False|1105||resultsByDateResults
14336705|01 JUL 2018|Pihtipudas|Pihtipudas (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F1|1.|56.71||False|1017||resultsByDateResults
14336705|07 JUL 2018|Lahti|Lahti (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|F|F|1.|59.25||False|1064||resultsByDateResults
14336705|21 JUL 2018|London Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|GW|F|3.|64.11||False|1154||resultsByDateResults
14336705|23 AUG 2018|Rovereto Palio Città della Quercia, Rovereto|Rovereto (ITA)|False|JT|javelin-throw|throws|Javelin Throw|ITA|B|F|2.|61.22||False|1101||resultsByDateResults
14336705|02 SEP 2018|Berlin ISTAF, Olympiastadion, Berlin|Olympiastadion, Berlin (GER)|False|JT|javelin-throw|throws|Javelin Throw|GER|A|F|1.|62.70||False|1128||resultsByDateResults
14336705|09 SEP 2018|Ostrava IAAF Continental Cup, Ostrava|Ostrava (CZE)|False|JT|javelin-throw|throws|Javelin Throw|CZE|GW|F|6.|59.32||False|1065||resultsByDateResults
14336705|23 MAR 2019|Queensland International Track Classic, Brisbane|Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|1.|62.65||False|1127||resultsByDateResults
14336705|04 APR 2019|Australian Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|1.|62.00||False|1115||resultsByDateResults
14336705|06 APR 2019|Australian Championships, Sydney|Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|1.|63.33||False|1140||resultsByDateResults
14336705|18 MAY 2019|IAAF Diamond League, Shanghai Stadium, Shanghai - Diamond Discipline|Shanghai Stadium, Shanghai (CHN)|False|JT|javelin-throw|throws|Javelin Throw|CHN|GW|F|6.|61.40||False|1104||resultsByDateResults
14336705|21 JUN 2019|Oceania Invitational, Townsville|Townsville (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|D|F|1.|61.04||False|1097||resultsByDateResults
14336705|26 JUN 2019|Oceania Championships, Townsville|Townsville (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|GL|F|1.|65.61||False|1182||resultsByDateResults
14336705|05 JUL 2019|Athletissima, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline|Stade Olympique de la Pontaise, Lausanne (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|GW|F|2.|65.63||False|1182||resultsByDateResults
14336705|09 JUL 2019|Spitzen Leichtathletik, Luzern|Luzern (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|B|F|1.|67.70||False|1221||resultsByDateResults
14336705|20 JUL 2019|Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|GW|F|2.|65.85||False|1187||resultsByDateResults
14336705|29 AUG 2019|Weltklasse, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|DF|F|2.|64.74||False|1166||resultsByDateResults
14336705|30 SEP 2019|IAAF World Championships in Athletics, Khalifa International Stadium, Doha|Khalifa International Stadium, Doha (QAT)|False|JT|javelin-throw|throws|Javelin Throw|QAT|OW|Q1|5.|61.08||False|1098||resultsByDateResults
14336705|01 OCT 2019|IAAF World Championships in Athletics, Khalifa International Stadium, Doha|Khalifa International Stadium, Doha (QAT)|False|JT|javelin-throw|throws|Javelin Throw|QAT|OW|F|1.|66.56||False|1200||resultsByDateResults
14336705|13 FEB 2021|AACT Championships, AIS Athletics Track, Canberra|AIS Athletics Track, Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|E|F|1.|55.93||False|1003||resultsByDateResults
14336705|11 MAR 2021|Canberra Track Classic, AIS Athletics Track, Canberra|AIS Athletics Track, Canberra (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|C|F|2.|53.46||False|957||resultsByDateResults
14336705|27 MAR 2021|Queensland Track Classic, Queensland Sport and Athletics Centre, Nathan, Brisbane|Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|3.|57.74||False|1036||resultsByDateResults
14336705|15 APR 2021|Australian Championships, SOPAC, Sydney|SOPAC, Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|Q|2.|57.32||False|1028||resultsByDateResults
14336705|17 APR 2021|Australian Championships, SOPAC, Sydney|SOPAC, Sydney (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|61.09||False|1098||resultsByDateResults
14336705|05 JUN 2021|Oceania Invitational 1, Performance Centre, Gold Coast|Performance Centre, Gold Coast (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|D|F|4.|54.10||False|969||resultsByDateResults
14336705|26 JUN 2021|Kuortane Games, Kuortaneen keskusurheilukenttä, Kuortane|Kuortaneen keskusurheilukenttä, Kuortane (FIN)|False|JT|javelin-throw|throws|Javelin Throw|FIN|C|F|1.|60.05||False|1079||resultsByDateResults
14336705|01 JUL 2021|Bislett Games, Bislett Stadion, Oslo - Diamond Discipline|Bislett Stadion, Oslo (NOR)|False|JT|javelin-throw|throws|Javelin Throw|NOR|GW|F|3.|60.86||False|1094||resultsByDateResults
14336705|03 AUG 2021|The XXXII Olympic Games, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|False|JT|javelin-throw|throws|Javelin Throw|JPN|OW|Q2|2.|62.59||False|1126||resultsByDateResults
14336705|06 AUG 2021|The XXXII Olympic Games, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|False|JT|javelin-throw|throws|Javelin Throw|JPN|OW|F|3.|64.56||False|1163||resultsByDateResults
14336705|21 AUG 2021|CITIUS Meeting, Stadion Wankdorf, Bern - Diamond Discipline|Stadion Wankdorf, Bern (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|GW|F|7.|58.11||False|1043||resultsByDateResults
14336705|31 AUG 2021|Palio Città della Quercia, Stadio Quercia, Rovereto - Diamond Discipline|Stadio Quercia, Rovereto (ITA)|False|JT|javelin-throw|throws|Javelin Throw|ITA|GW|F|4.|60.72||False|1091||resultsByDateResults
14336705|05 SEP 2021|LOTTO Silesia Memoriał Kamili Skolimowskiej, Stadion Śląski, Chorzów|Stadion Śląski, Chorzów (POL)|False|JT|javelin-throw|throws|Javelin Throw|POL|A|F|3.|60.61||False|1089||resultsByDateResults
14336705|09 SEP 2021|Weltklasse, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|DF|F|2.|62.68||False|1128||resultsByDateResults
14336705|19 MAR 2022|Melbourne Track Classic, Lakeside Stadium, Melbourne|Lakeside Stadium, Melbourne (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|C|F|2.|60.31||False|1084||resultsByDateResults
14336705|09 APR 2022|Brisbane Track Classic, Queensland Sport and Athletics Centre, Nathan, Brisbane|Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|B|F|2.|56.66||False|1016||resultsByDateResults
14336705|08 MAY 2022|Seiko Golden Grand Prix, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|False|JT|javelin-throw|throws|Javelin Throw|JPN|A|F|3.|61.00||False|1097||resultsByDateResults
14336705|07 JUN 2022|Oceania Athletics Championships, Aquatic and Recreation Centre, Mackay|Aquatic and Recreation Centre, Mackay (AUS)|False|JT|javelin-throw|throws|Javelin Throw|AUS|GL|F|3.|60.63||False|1090||resultsByDateResults
14336705|18 JUN 2022|Meeting de Paris, Stade Charléty, Paris - Diamond Discipline|Stade Charléty, Paris (FRA)|False|JT|javelin-throw|throws|Javelin Throw|FRA|GW|F|5.|60.60||False|1089||resultsByDateResults
14336705|03 JUL 2022|2022 Pre World Championships Invitational, Foote Field, Edmonton|Foote Field, Edmonton (CAN)|False|JT|javelin-throw|throws|Javelin Throw|CAN|B|F|1.|61.40||False|1104||resultsByDateResults
14336705|20 JUL 2022|World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR|Hayward Field, Eugene, OR (USA)|False|JT|javelin-throw|throws|Javelin Throw|USA|OW|Q2|3.|61.27||False|1102||resultsByDateResults
14336705|22 JUL 2022|World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR|Hayward Field, Eugene, OR (USA)|False|JT|javelin-throw|throws|Javelin Throw|USA|OW|F|1.|66.91||False|1206||resultsByDateResults
14336705|07 AUG 2022|XXII Commonwealth Games, Alexander Stadium, Birmingham|Alexander Stadium, Birmingham (GBR)|False|JT|javelin-throw|throws|Javelin Throw|GBR|A|F|1.|64.43||False|1160||resultsByDateResults
14336705|10 AUG 2022|Herculis EBS, Stade Louis II, Monaco - Diamond Discipline|Stade Louis II, Monaco (MON)|False|JT|javelin-throw|throws|Javelin Throw|MON|GW|F|1.|64.50||False|1161||resultsByDateResults
14336705|02 SEP 2022|Memorial van Damme, Boudewijnstadion, Bruxelles - Diamond Discipline|Boudewijnstadion, Bruxelles (BEL)|False|JT|javelin-throw|throws|Javelin Throw|BEL|GW|F|4.|61.07||False|1098||resultsByDateResults
14336705|08 SEP 2022|Weltklasse, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|False|JT|javelin-throw|throws|Javelin Throw|SUI|DF|F|2.|63.72||False|1147||resultsByDateResults
14455361|21 JAN 2012|Sydney Hunter Track Classic, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|5.|1.70||False|926||resultsByDateResults
14455361|18 FEB 2012|Sydney Track Classic, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|D|F|6.|1.75||False|974||resultsByDateResults
14455361|15 MAR 2012|Sydney Australian U17 Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|3.|1.75||False|974||resultsByDateResults
14455361|31 MAR 2012|Sydney NSW Open Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.78||False|1004||resultsByDateResults
14455361|13 OCT 2012|Sydney NSW All Schools Championships, Sydney - U18 Events|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.74||False|965||resultsByDateResults
14455361|03 NOV 2012|Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.75||False|974||resultsByDateResults
14455361|01 DEC 2012|Hobart Australian All Schools Championships, Hobart|Hobart (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|2.|1.75||False|974||resultsByDateResults
14455361|12 JAN 2013|Sydney NSW Club Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.75||False|974||resultsByDateResults
14455361|19 JAN 2013|Sydney AYOF, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.80||False|1023||resultsByDateResults
14455361|26 JAN 2013|Glendale|Glendale (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.75||False|974||resultsByDateResults
14455361|27 JAN 2013|Glendale - U20 Events|Glendale (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.70||False|926||resultsByDateResults
14455361|02 FEB 2013|Glendale Hunter Track Classic, Glendale|Glendale (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|2.|1.76||False|984||resultsByDateResults
14455361|09 FEB 2013|Sydney NSW U18 Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.74||False|965||resultsByDateResults
14455361|02 MAR 2013|Sydney NSW Open Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|2.|1.70||False|926||resultsByDateResults
14455361|12 MAR 2013|Perth Australian U18 Championships, Perth|Perth (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|4.|1.72||False|945||resultsByDateResults
14455361|14 MAR 2013|Perth Australian Junior Championships, Perth|Perth (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|3.|1.70||False|926||resultsByDateResults
14455361|14 APR 2013|Sydney Australian Open Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|B|F|7.|1.78||False|1004||resultsByDateResults
14455361|18 SEP 2013|Syndey NSWCIS Secondary Ch., Sydney - U18 Events|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.75||False|974||resultsByDateResults
14455361|12 OCT 2013|Sydney NSW All Schools Championships, Sydney - U18 Events|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.83||False|1052||resultsByDateResults
14455361|16 NOV 2013|Sydney NSW Relay Championships, Sydney - U18 Events|Sydney (AUS)|False|LJ|long-jump|jumps|Long Jump|AUS|F|F|4.|5.14||False|813||resultsByDateResults
14455361|07 DEC 2013|Townsville Australian All Schools Championships, Townsville|Townsville (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|3.|1.79||False|1013||resultsByDateResults
14455361|14 DEC 2013|Sydney - U20 Events|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.75||False|974||resultsByDateResults
14455361|18 JAN 2014|Brisbane Denise Boyd Shield, Brisbane - U20 Events|Brisbane (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.80||False|1023||resultsByDateResults
14455361|25 JAN 2014|Wollongong NSW Ch., Wollongong|Wollongong (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.76||False|984||resultsByDateResults
14455361|09 FEB 2014|Sydney NSW Junior Championships, Sydney - U20 Events|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.79||False|1013||resultsByDateResults
14455361|15 FEB 2014|Adelaide Track Classic, Adelaide|Adelaide (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|2.|1.80||False|1023||resultsByDateResults
14455361|01 MAR 2014|Sydney NSW Ch., Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|1.|1.86||False|1082||resultsByDateResults
14455361|16 MAR 2014|Sydney Australian Junior Championships, Sydney|Sydney (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|F|F|3.|1.79||False|1013||resultsByDateResults
14455361|22 MAR 2014|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|B|F|2.|1.83||False|1052||resultsByDateResults
14455361|06 APR 2014|Melbourne Australian Championships, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|False|HJ|high-jump|jumps|High Jump|AUS|B|F|4.|1.83||False|1052||resultsByDateResults
