id|date|competition|venue|indoor|disciplineCode|disciplineNameUrlSlug|typeNameUrlSlug|discipline|country|category|race|place|mark|wind|notlegal|resultscore|remark|__typename
14336705|19 JAN 2013|Canberra AACT Summer Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|48.70||False|869||resultsByDateResults
14336705|10 FEB 2013|Canberra AACT Ch., Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|54.97||False|985||resultsByDateResults
14336705|01 MAR 2013|Sydney NSW Open Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|F|F|1.|55.39||False|993||resultsByDateResults
14336705|09 MAR 2013|Sydney Track Classic, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|F|F|2.|55.74||False|999||resultsByDateResults
14336705|27 MAR 2013|Brisbane Queensland Ch., Brisbane|Brisbane (AUS)|||||Javelin Throw|AUS|F|F|1.|51.83||False|927||resultsByDateResults
14336705|13 APR 2013|Sydney Australian Open Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|B|F|2.|58.58||False|1052||resultsByDateResults
14336705|24 JAN 2014|Canberra AACT Summer Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|60.12||False|1080||resultsByDateResults
14336705|08 FEB 2014|Canberra AACT Ch., Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|63.92||False|1151||resultsByDateResults
14336705|15 FEB 2014|Adelaide Track Classic, Adelaide|Adelaide (AUS)|||||Javelin Throw|AUS|F|F|3.|55.02||False|986||resultsByDateResults
14336705|22 FEB 2014|Perth Track Classic, Perth|Perth (AUS)|||||Javelin Throw|AUS|F|F|2.|61.99||False|1115||resultsByDateResults
14336705|22 MAR 2014|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Javelin Throw|AUS|B|F|3.|56.70||False|1017||resultsByDateResults
14336705|04 APR 2014|Melbourne Australian Championships, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Javelin Throw|AUS|B|Q|3.|54.75||False|981||resultsByDateResults
14336705|05 APR 2014|Melbourne Australian Championships, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Javelin Throw|AUS|B|F|2.|58.58||False|1052||resultsByDateResults
14336705|15 JUN 2014|Canberra AACT High Noon Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|51.98||False|930||resultsByDateResults
14336705|29 JUN 2014|Canberra AACT High Noon Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|53.28||False|954||resultsByDateResults
14336705|20 JUL 2014|Birmingham UK Athletics Jumps & Throws Fest, Birmingham|Birmingham (GBR)|||||Javelin Throw|GBR|F|F|1.|58.38||False|1048||resultsByDateResults
14336705|30 JUL 2014|Glasgow Commonwealth Games, Hampden Park, Glasgow|Hampden Park, Glasgow (GBR)|||||Javelin Throw|GBR|A|F|3.|62.95||False|1133||resultsByDateResults
14336705|14 NOV 2014|Perth Strive Interclub, Perth|Perth (AUS)|||||100 Metres|AUS|F|F6|3.|13.80|+1.1|False|667||resultsByDateResults
14336705|14 DEC 2014|Canberra AACT Summer Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|53.30||False|954||resultsByDateResults
14336705|30 JAN 2015|Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|57.85||False|1038||resultsByDateResults
14336705|01 FEB 2015|Adelaide|Adelaide (AUS)|||||Javelin Throw|AUS|F|F|3.|59.71||False|1073||resultsByDateResults
14336705|07 FEB 2015|Canberra Track Classic, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|63.78||False|1148||resultsByDateResults
14336705|14 FEB 2015|Perth Jandakot City Track Classic, Perth|Perth (AUS)|||||Javelin Throw|AUS|F|F|3.|58.50||False|1050||resultsByDateResults
14336705|21 FEB 2015|Adelaide Track Classic, Adelaide|Adelaide (AUS)|||||Javelin Throw|AUS|F|F|3.|59.71||False|1073||resultsByDateResults
14336705|21 MAR 2015|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Javelin Throw|AUS|B|F|4.|62.22||False|1119||resultsByDateResults
14336705|27 MAR 2015|Brisbane Australian Championships, Brisbane|Brisbane (AUS)|||||Javelin Throw|AUS|B|Q|2.|56.48||False|1013||resultsByDateResults
14336705|28 MAR 2015|Brisbane Australian Championships, Brisbane|Brisbane (AUS)|||||Javelin Throw|AUS|B|F|2.|58.61||False|1052||resultsByDateResults
14336705|08 JUN 2015|Memoriál Josefa Odložila, Stadion Juliska, Praha|Stadion Juliska, Praha (CZE)|||||Javelin Throw|CZE|C|F|8.|58.87||False|1057||resultsByDateResults
14336705|13 JUN 2015|Leiden Gouden Spike, Leiden|Leiden (NED)|||||Javelin Throw|NED|E|F|1.|59.45||False|1068||resultsByDateResults
14336705|25 JUN 2015|Sollentuna Folksam GP, Sollentuna|Sollentuna (SWE)|||||Javelin Throw|SWE|D|F|1.|63.17||False|1137||resultsByDateResults
14336705|28 JUN 2015|Pihtipudas Javelin Throw Carnival, Pihtipudas|Pihtipudas (FIN)|||||Javelin Throw|FIN|F|F1|1.|61.74||False|1110||resultsByDateResults
14336705|15 AUG 2015|Chiba Juntendo Int. Meeting, Chiba|Chiba (JPN)|||||Javelin Throw|JPN|E|F|1.|59.58||False|1070||resultsByDateResults
14336705|28 AUG 2015|IAAF World Championships, National Stadium, Beijing|National Stadium, Beijing (CHN)|||||Javelin Throw|CHN|OW|Q1|10.|60.18||False|1081||resultsByDateResults
14336705|06 FEB 2016|Canberra AACT Ch., Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|57.92||False|1039||resultsByDateResults
14336705|20 FEB 2016|Canberra Track Classic, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|59.02||False|1060||resultsByDateResults
14336705|05 MAR 2016|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Javelin Throw|AUS|B|F|2.|56.10||False|1006||resultsByDateResults
14336705|03 JUL 2016|Pihtipudas Javelin Throw Carnival, Pihtipudas|Pihtipudas (FIN)|||||Javelin Throw|FIN|F|F1|2.|57.47||False|1031||resultsByDateResults
14336705|14 JUL 2016|Lahti|Lahti (FIN)|||||Javelin Throw|FIN|F|F|3.|58.52||False|1051||resultsByDateResults
14336705|23 JUL 2016|Ninove Memorial Geert Rasschaert, Ninove|Ninove (BEL)|||||Javelin Throw|BEL|E|F|2.|52.43||False|938||resultsByDateResults
14336705|16 AUG 2016|The XXXI Olympic Games, Estádio Olímpico, Rio de Janeiro|Estádio Olímpico, Rio de Janeiro (BRA)|||||Javelin Throw|BRA|OW|Q2|13.|55.25||False|990||resultsByDateResults
14336705|17 FEB 2017|Canberra AACT Ch., Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|59.20||False|1063||resultsByDateResults
14336705|24 FEB 2017|Sydney NSW Ch., Sydney|Sydney (AUS)|||||Javelin Throw|AUS|F|F|1.|59.18||False|1063||resultsByDateResults
14336705|12 MAR 2017|Canberra Summer of aths Grand Prix, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|60.96||False|1096||resultsByDateResults
14336705|30 MAR 2017|Sydney Australian Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|B|Q|1.|56.21||False|1008||resultsByDateResults
14336705|01 APR 2017|Sydney Australian Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|B|F|1.|61.40||False|1104||resultsByDateResults
14336705|07 MAY 2017|Canberra High Noon Series, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|57.37||False|1029||resultsByDateResults
14336705|09 JUN 2017|Lahti Eliittikisat, Lahti|Lahti (FIN)|||||Javelin Throw|FIN|F|F|5.|55.44||False|994||resultsByDateResults
14336705|13 JUN 2017|Turku Paavo Nurmi Games, Paavo Nurmen Stadion, Turku|Paavo Nurmen Stadion, Turku (FIN)|||||Javelin Throw|FIN|A|F|2.|64.06||False|1153||resultsByDateResults
14336705|17 JUN 2017|Kuortane Elittikisat, Kuortane|Kuortane (FIN)|||||Javelin Throw|FIN|E|F|1.|60.09||False|1080||resultsByDateResults
14336705|06 JUL 2017|Athletissima Lausanne, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline|Stade Olympique de la Pontaise, Lausanne (SUI)|||||Javelin Throw|SUI|GW|F|4.|64.06||False|1153||resultsByDateResults
14336705|09 JUL 2017|London Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|||||Javelin Throw|GBR|GW|F|5.|64.38||False|1159||resultsByDateResults
14336705|06 AUG 2017|IAAF World Championships in Athletics, Olympic Stadium, London|Olympic Stadium, London (GBR)|||||Javelin Throw|GBR|OW|Q1|3.|63.70||False|1147||resultsByDateResults
14336705|08 AUG 2017|IAAF World Championships in Athletics, Olympic Stadium, London|Olympic Stadium, London (GBR)|||||Javelin Throw|GBR|OW|F|10.|60.76||False|1092||resultsByDateResults
14336705|24 AUG 2017|Weltklasse Zürich, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|||||Javelin Throw|SUI|DF|F|2.|64.53||False|1162||resultsByDateResults
14336705|20 JAN 2018|Canberra Summer Down Under, Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|60.12||False|1080||resultsByDateResults
14336705|27 JAN 2018|Canberra AACT Ch., Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|2.|59.22||False|1064||resultsByDateResults
14336705|10 FEB 2018|Canberra|Canberra (AUS)|||||Javelin Throw|AUS|F|F|1.|60.99||False|1096||resultsByDateResults
14336705|16 FEB 2018|Gold Coast Australian Championships, Gold Coast|Gold Coast (AUS)|||||Javelin Throw|AUS|B|Q|2.|53.33||False|955||resultsByDateResults
14336705|17 FEB 2018|Gold Coast Australian Championships, Gold Coast|Gold Coast (AUS)|||||Javelin Throw|AUS|B|F|2.|62.21||False|1119||resultsByDateResults
14336705|17 MAR 2018|Sydney Athletics Grand Prix, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|F|F|2.|55.27||False|990||resultsByDateResults
14336705|28 MAR 2018|Brisbane Queensland International Track Classic, Brisbane|Brisbane (AUS)|||||Javelin Throw|AUS|E|F|1.|64.57||False|1163||resultsByDateResults
14336705|11 APR 2018|Gold Coast Commonwealth Games, Gold Coast|Gold Coast (AUS)|||||Javelin Throw|AUS|A|F|2.|63.89||False|1150||resultsByDateResults
14336705|12 MAY 2018|Shanghai IAAF Diamond League, Shanghai Stadium, Shanghai - Diamond Discipline|Shanghai Stadium, Shanghai (CHN)|||||Javelin Throw|CHN|GW|F|8.|57.47||False|1031||resultsByDateResults
14336705|07 JUN 2018|Oslo Bislett Games, Bislett Stadion, Oslo - Diamond Discipline|Bislett Stadion, Oslo (NOR)|||||Javelin Throw|NOR|GW|F|9.|54.61||False|978||resultsByDateResults
14336705|23 JUN 2018|Kuortane Motonet GP, Kuortane|Kuortane (FIN)|||||Javelin Throw|FIN|F|F|2.|61.48||False|1105||resultsByDateResults
14336705|01 JUL 2018|Pihtipudas|Pihtipudas (FIN)|||||Javelin Throw|FIN|F|F1|1.|56.71||False|1017||resultsByDateResults
14336705|07 JUL 2018|Lahti|Lahti (FIN)|||||Javelin Throw|FIN|F|F|1.|59.25||False|1064||resultsByDateResults
14336705|21 JUL 2018|London Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|||||Javelin Throw|GBR|GW|F|3.|64.11||False|1154||resultsByDateResults
14336705|23 AUG 2018|Rovereto Palio Città della Quercia, Rovereto|Rovereto (ITA)|||||Javelin Throw|ITA|B|F|2.|61.22||False|1101||resultsByDateResults
14336705|02 SEP 2018|Berlin ISTAF, Olympiastadion, Berlin|Olympiastadion, Berlin (GER)|||||Javelin Throw|GER|A|F|1.|62.70||False|1128||resultsByDateResults
14336705|09 SEP 2018|Ostrava IAAF Continental Cup, Ostrava|Ostrava (CZE)|||||Javelin Throw|CZE|GW|F|6.|59.32||False|1065||resultsByDateResults
14336705|23 MAR 2019|Queensland International Track Classic, Brisbane|Brisbane (AUS)|||||Javelin Throw|AUS|B|F|1.|62.65||False|1127||resultsByDateResults
14336705|04 APR 2019|Australian Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|B|Q|1.|62.00||False|1115||resultsByDateResults
14336705|06 APR 2019|Australian Championships, Sydney|Sydney (AUS)|||||Javelin Throw|AUS|B|F|1.|63.33||False|1140||resultsByDateResults
14336705|18 MAY 2019|IAAF Diamond League, Shanghai Stadium, Shanghai - Diamond Discipline|Shanghai Stadium, Shanghai (CHN)|||||Javelin Throw|CHN|GW|F|6.|61.40||False|1104||resultsByDateResults
14336705|21 JUN 2019|Oceania Invitational, Townsville|Townsville (AUS)|||||Javelin Throw|AUS|D|F|1.|61.04||False|1097||resultsByDateResults
14336705|26 JUN 2019|Oceania Championships, Townsville|Townsville (AUS)|||||Javelin Throw|AUS|GL|F|1.|65.61||False|1182||resultsByDateResults
14336705|05 JUL 2019|Athletissima Lausanne, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline|Stade Olympique de la Pontaise, Lausanne (SUI)|||||Javelin Throw|SUI|GW|F|2.|65.63||False|1182||resultsByDateResults
14336705|09 JUL 2019|Spitzen Leichtathletik, Luzern|Luzern (SUI)|||||Javelin Throw|SUI|B|F|1.|67.70||False|1221||resultsByDateResults
14336705|20 JUL 2019|Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline|Olympic Stadium, London (GBR)|||||Javelin Throw|GBR|GW|F|2.|65.85||False|1187||resultsByDateResults
14336705|29 AUG 2019|Weltklasse Zürich, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|||||Javelin Throw|SUI|DF|F|2.|64.74||False|1166||resultsByDateResults
14336705|30 SEP 2019|IAAF World Championships in Athletics, Khalifa International Stadium, Doha|Khalifa International Stadium, Doha (QAT)|||||Javelin Throw|QAT|OW|Q1|5.|61.08||False|1098||resultsByDateResults
14336705|01 OCT 2019|IAAF World Championships in Athletics, Khalifa International Stadium, Doha|Khalifa International Stadium, Doha (QAT)|||||Javelin Throw|QAT|OW|F|1.|66.56||False|1200||resultsByDateResults
14336705|13 FEB 2021|AACT Championships, AIS Athletics Track, Canberra|AIS Athletics Track, Canberra (AUS)|||||Javelin Throw|AUS|E|F|1.|55.93||False|1003||resultsByDateResults
14336705|11 MAR 2021|Canberra Track Classic, AIS Athletics Track, Canberra|AIS Athletics Track, Canberra (AUS)|||||Javelin Throw|AUS|C|F|2.|53.46||False|957||resultsByDateResults
14336705|27 MAR 2021|Queensland Track Classic, Queensland Sport and Athletics Centre, Nathan, Brisbane|Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)|||||Javelin Throw|AUS|B|F|3.|57.74||False|1036||resultsByDateResults
14336705|15 APR 2021|Australian Championships, SOPAC, Sydney|SOPAC, Sydney (AUS)|||||Javelin Throw|AUS|B|Q|2.|57.32||False|1028||resultsByDateResults
14336705|17 APR 2021|Australian Championships, SOPAC, Sydney|SOPAC, Sydney (AUS)|||||Javelin Throw|AUS|B|F|2.|61.09||False|1098||resultsByDateResults
14336705|05 JUN 2021|Oceania Invitational 1, Performance Centre, Gold Coast|Performance Centre, Gold Coast (AUS)|||||Javelin Throw|AUS|D|F|4.|54.10||False|969||resultsByDateResults
14336705|26 JUN 2021|Kuortane Games, Kuortaneen keskusurheilukenttä, Kuortane|Kuortaneen keskusurheilukenttä, Kuortane (FIN)|||||Javelin Throw|FIN|C|F|1.|60.05||False|1079||resultsByDateResults
14336705|01 JUL 2021|Oslo Bislett Games, Bislett Stadion, Oslo - Diamond Discipline|Bislett Stadion, Oslo (NOR)|||||Javelin Throw|NOR|GW|F|3.|60.86||False|1094||resultsByDateResults
14336705|03 AUG 2021|The XXXII Olympic Games, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|||||Javelin Throw|JPN|OW|Q2|2.|62.59||False|1126||resultsByDateResults
14336705|06 AUG 2021|The XXXII Olympic Games, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|||||Javelin Throw|JPN|OW|F|3.|64.56||False|1163||resultsByDateResults
14336705|21 AUG 2021|CITIUS Meeting, Stadion Wankdorf, Bern - Diamond Discipline|Stadion Wankdorf, Bern (SUI)|||||Javelin Throw|SUI|GW|F|7.|58.11||False|1043||resultsByDateResults
14336705|31 AUG 2021|Palio Città della Quercia, Stadio Quercia, Rovereto - Diamond Discipline|Stadio Quercia, Rovereto (ITA)|||||Javelin Throw|ITA|GW|F|4.|60.72||False|1091||resultsByDateResults
14336705|05 SEP 2021|LOTTO Silesia Kamila Skolimowska Memorial, Stadion Śląski, Chorzów|Stadion Śląski, Chorzów (POL)|||||Javelin Throw|POL|A|F|3.|60.61||False|1089||resultsByDateResults
14336705|09 SEP 2021|Weltklasse Zürich, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|||||Javelin Throw|SUI|DF|F|2.|62.68||False|1128||resultsByDateResults
14336705|19 MAR 2022|Melbourne Track Classic, Lakeside Stadium, Melbourne|Lakeside Stadium, Melbourne (AUS)|||||Javelin Throw|AUS|C|F|2.|60.31||False|1084||resultsByDateResults
14336705|09 APR 2022|Brisbane Track Classic, Queensland Sport and Athletics Centre, Nathan, Brisbane|Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)|||||Javelin Throw|AUS|B|F|2.|56.66||False|1016||resultsByDateResults
14336705|08 MAY 2022|Seiko Golden Grand Prix, National Stadium, Tokyo|National Stadium, Tokyo (JPN)|||||Javelin Throw|JPN|A|F|3.|61.00||False|1097||resultsByDateResults
14336705|07 JUN 2022|Oceania Athletics Championships, Aquatic and Recreation Centre, Mackay|Aquatic and Recreation Centre, Mackay (AUS)|||||Javelin Throw|AUS|GL|F|3.|60.63||False|1090||resultsByDateResults
14336705|18 JUN 2022|Meeting de Paris, Stade Charléty, Paris - Diamond Discipline|Stade Charléty, Paris (FRA)|||||Javelin Throw|FRA|GW|F|5.|60.60||False|1089||resultsByDateResults
14336705|03 JUL 2022|2022 Pre World Championships Invitational, Foote Field, Edmonton|Foote Field, Edmonton (CAN)|||||Javelin Throw|CAN|B|F|1.|61.40||False|1104||resultsByDateResults
14336705|20 JUL 2022|World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR|Hayward Field, Eugene, OR (USA)|||||Javelin Throw|USA|OW|Q2|3.|61.27||False|1102||resultsByDateResults
14336705|22 JUL 2022|World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR|Hayward Field, Eugene, OR (USA)|||||Javelin Throw|USA|OW|F|1.|66.91||False|1206||resultsByDateResults
14336705|07 AUG 2022|XXII Commonwealth Games, Alexander Stadium, Birmingham|Alexander Stadium, Birmingham (GBR)|||||Javelin Throw|GBR|A|F|1.|64.43||False|1160||resultsByDateResults
14336705|10 AUG 2022|Herculis Meeting International d’Athlétisme EBS, Stade Louis II, Monaco - Diamond Discipline|Stade Louis II, Monaco (MON)|||||Javelin Throw|MON|GW|F|1.|64.50||False|1161||resultsByDateResults
14336705|02 SEP 2022|Memorial van Damme, Boudewijnstadion, Bruxelles - Diamond Discipline|Boudewijnstadion, Bruxelles (BEL)|||||Javelin Throw|BEL|GW|F|4.|61.07||False|1098||resultsByDateResults
14336705|08 SEP 2022|Weltklasse Zürich, Letzigrund, Zürich - Diamond Discipline|Letzigrund, Zürich (SUI)|||||Javelin Throw|SUI|DF|F|2.|63.72||False|1147||resultsByDateResults
14336705|01 APR 2023|Australian Championships, Queensland Sport and Athletics Centre, Nathan, Brisbane|Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)|||||Javelin Throw|AUS|B|F|2.|57.05||False|1023||resultsByDateResults
14336705|21 MAY 2023|Seiko Golden Grand Prix, International Stadium, Yokohama|International Stadium, Yokohama (JPN)|||||Javelin Throw|JPN|A|F|3.|61.95||False|1114||resultsByDateResults
14336705|09 JUN 2023|Meeting de Paris, Stade Charléty, Paris - Diamond Discipline|Stade Charléty, Paris (FRA)|||||Javelin Throw|FRA|GW|F|2.|62.54||False|1125||resultsByDateResults
14336705|17 JUN 2023|Kuortane Games, Kuortaneen keskusurheilukenttä, Kuortane|Kuortaneen keskusurheilukenttä, Kuortane (FIN)|||||Javelin Throw|FIN|B|F|2.|60.37||False|1085||resultsByDateResults
14336705|30 JUN 2023|Athletissima Lausanne, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline|Stade Olympique de la Pontaise, Lausanne (SUI)|||||Javelin Throw|SUI|GW|F|6.|60.34||False|1084||resultsByDateResults
14336705|16 JUL 2023|Silesia Kamila Skolimowska Memorial, Stadion Śląski, Chorzów - Diamond Discipline|Stadion Śląski, Chorzów (POL)|||||Javelin Throw|POL|GW|F|7.|59.02||False|1060||resultsByDateResults
14336705|23 AUG 2023|World Athletics Championships, Budapest 2023, Nemzeti Atlétikai Központ, Budapest|Nemzeti Atlétikai Központ, Budapest (HUN)|||||Javelin Throw|HUN|OW|Q1|8.|59.66||False|1072||resultsByDateResults
14336705|25 AUG 2023|World Athletics Championships, Budapest 2023, Nemzeti Atlétikai Központ, Budapest|Nemzeti Atlétikai Központ, Budapest (HUN)|||||Javelin Throw|HUN|OW|F|7.|61.19||False|1100||resultsByDateResults
14407592|06 JAN 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|4.|3.70||False|868||resultsByDateResults
14407592|13 JAN 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.85||False|914||resultsByDateResults
14407592|18 JAN 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|3.|4.05||False|975||resultsByDateResults
14407592|27 JAN 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.70||False|868||resultsByDateResults
14407592|03 FEB 2012|Perth|Perth (AUS)|||||100 Metres|AUS|F|F7|2.|13.10|+2.0|False|785||resultsByDateResults
14407592|03 FEB 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|4.|3.70||False|868||resultsByDateResults
14407592|17 FEB 2012|Perth Regional Junior Championships, Perth - U16 Events|Perth (AUS)|||||100 Metres|AUS|F|H2|1.|12.72|+1.7|False|854||resultsByDateResults
14407592|17 FEB 2012|Perth Regional Junior Championships, Perth - U16 Events|Perth (AUS)|||||100 Metres|AUS|F|F|1.|12.55|+2.8|True|869||resultsByDateResults
14407592|17 FEB 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|4.|3.80||False|898||resultsByDateResults
14407592|02 MAR 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|4.00||False|960||resultsByDateResults
14407592|09 MAR 2012|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.90||False|929||resultsByDateResults
14407592|15 MAR 2012|Sydney Australian U16 Championships, Sydney|Sydney (AUS)|||||Pole Vault|AUS|F|F|1.|4.10||False|990||resultsByDateResults
14407592|16 MAR 2012|Sydney Australian Junior Championships, Sydney|Sydney (AUS)|||||Pole Vault|AUS|F|F|2.|3.95||False|944||resultsByDateResults
14407592|23 MAR 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F||NH||False|0||resultsByDateResults
14407592|01 APR 2012|Perth Regional Championships, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.80||False|898||resultsByDateResults
14407592|13 APR 2012|Melbourne Australian Open Championships, Melbourne|Melbourne (AUS)|||||Pole Vault|AUS|B|F|2.|4.00||False|960||resultsByDateResults
14407592|26 OCT 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|3.60||False|838||resultsByDateResults
14407592|02 NOV 2012|Perth WA All Schools Championships, Perth - U18 Events|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|3.80||False|898||resultsByDateResults
14407592|09 NOV 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|3.70||False|868||resultsByDateResults
14407592|16 NOV 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.70||False|868||resultsByDateResults
14407592|23 NOV 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.70||False|868||resultsByDateResults
14407592|02 DEC 2012|Hobart Australian All Schools Championships, Hobart|Hobart (AUS)|||||Pole Vault|AUS|F|F|1.|3.70||False|868||resultsByDateResults
14407592|07 DEC 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|3.90||False|929||resultsByDateResults
14407592|14 DEC 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|3.|3.80||False|898||resultsByDateResults
14407592|20 DEC 2012|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|4.00||False|960||resultsByDateResults
14407592|18 JAN 2013|Sydney AYOF, Sydney|Sydney (AUS)|||||Pole Vault|AUS|F|F|1.|4.10||False|990||resultsByDateResults
14407592|25 JAN 2013|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|3.65||False|853||resultsByDateResults
14407592|01 FEB 2013|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|4.15||False|1006||resultsByDateResults
14407592|15 FEB 2013|Perth WA State Championships, Perth - U18 Events|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|4.00||False|960||resultsByDateResults
14407592|01 MAR 2013|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|3.90||False|929||resultsByDateResults
14407592|12 MAR 2013|Perth Australian U18 Championships, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|1.|4.31||False|1055||resultsByDateResults
14407592|16 MAR 2013|Perth Track Classic, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|5.|4.10||False|990||resultsByDateResults
14407592|06 APR 2013|Melbourne IAAF World Challenge, Albert Park, Melbourne|Albert Park, Melbourne (AUS)|||||Pole Vault|AUS|B|F|4.|4.15||False|1006||resultsByDateResults
14407592|13 APR 2013|Sydney Australian Open Championships, Sydney|Sydney (AUS)|||||Pole Vault|AUS|B|F|3.|4.00||False|960||resultsByDateResults
14407592|09 JUN 2013|Brisbane QA Winter Track and Field Series, Brisbane|Brisbane (AUS)|||||Pole Vault|AUS|F|F|4.|3.75||False|883||resultsByDateResults
14407592|29 JUN 2013|Mannheim Bauhaus Junioren-Gala, Mannheim|Mannheim (GER)|||||Pole Vault|GER|F|F|5.|4.10||False|990||resultsByDateResults
14407592|11 JUL 2013|Donetsk IAAF World Youth Championships, Donetsk|Donetsk (UKR)|||||Pole Vault|UKR|D|Q2|5.|3.90||False|929||resultsByDateResults
14407592|13 JUL 2013|Donetsk IAAF World Youth Championships, Donetsk|Donetsk (UKR)|||||Pole Vault|UKR|D|F|5.|4.05||False|975||resultsByDateResults
14407592|03 JAN 2014|Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|4.|3.80||False|898||resultsByDateResults
14407592|14 FEB 2014|Perth WA State Championships, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|2.|4.00||False|960||resultsByDateResults
14407592|22 FEB 2014|Perth Track Classic, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F|6.|3.95||False|944||resultsByDateResults
14407592|07 MAR 2014|Perth Strive Interclub, Perth|Perth (AUS)|||||Pole Vault|AUS|F|F1|3.|4.10||False|990||resultsByDateResults
14407592|14 MAR 2014|Sydney Australian Junior Championships, Sydney|Sydney (AUS)|||||Pole Vault|AUS|F|F|1.|4.15||False|1006||resultsByDateResults
